Datetime,58C,58D,616,62C,62D,62E,699,700,715,71P,71Q,777,778,779,784,785,834,842,866,A30,AD1,AD3,AE6,F07,F22,F71,J01,J0K,J0L,JF2,JJ0,L52,L53,L54,L70,L84,M09,M84,M85,MS3,MT4,O03,O04,O05,O06,S40,S56,S57,T08,V30,Y44,Y50
2014/1/2 00:00,3144.431926,3133.398901,33.86000009,2267.7495,2281.18657,2293.429382,23.4111597,23.5839708,1503.3436,1417.812689,301.7538828,344.3864454,343.7743977,345.43315,380.4475959,1055.000071,45.66225,438.9835,7326.444,102.409189,1149.448195,1604.157738,398.7084809,45.66225,438.9835,7326.444,6001.50285,233.66685,3106.129898,19.62,9.94,2441.01,2455.371009,2468.32755,886.4250654,712.6272147,298.156,888.209,422.1199488,1498.79158,1495.439166,21.13569323,21.13486614,17.94270237,17.92986498,253.194102,231.0695865,23.6128025,527.3133984,2014.39935,213.4583832,211.92974
2014/1/3 00:00,3144.431926,3133.398901,33.86000009,2294.59386,2284.631739,2294.461332,23.4111597,23.5839708,1503.3436,1417.812689,301.7538828,344.3864454,343.7743977,345.43315,384.527104,1045.733476,45.92643,441.69996,7363.77756,103.63715,1163.13268,1622.710387,403.3448992,45.92643,441.69996,7363.77756,6001.50285,233.66685,3106.129898,19.62,9.94,2470.23726,2459.471407,2470.011823,883.4947638,714.0788486,301.76112,898.94868,426.8851678,1498.79158,1495.439166,21.13569323,21.13486614,17.94270237,17.92986498,253.194102,231.0695865,23.6128025,527.3133984,2014.39935,213.5927898,214.4836266
2014/1/6 00:00,3144.431926,3133.398901,33.86000009,2293.52555,2298.832436,2289.775708,23.4111597,23.5839708,1503.3436,1417.812689,301.7538828,344.3864454,343.7743977,345.43315,384.6001392,1066.721141,46.241135,445.61745,7451.8588,103.6675865,1168.900175,1632.001709,405.1484297,46.241135,445.61745,7451.8588,6001.50285,233.66685,3106.129898,19.62,9.94,2468.99285,2474.805141,2465.154044,879.3560161,714.4733718,303.73795,901.94825,429.349212,1498.79158,1495.439166,21.13569323,21.13486614,17.94270237,17.92986498,253.194102,231.0695865,23.6128025,527.3133984,2014.39935,214.674606,214.0730015
2014/1/7 00:00,3132.559558,3124.492694,33.71595332,2283.46328,2276.117021,2280.202583,23.5327806,23.6463942,1498.8768,1416.50825,300.7336288,343.4790337,343.4960256,344.2188,383.4960085,1066.816169,46.534896,448.21064,7500.77456,103.1883433,1163.844052,1624.373892,403.4529589,46.534896,448.21064,7500.77456,5960.35912,231.80304,3080.094424,19.5,9.85,2458.04176,2450.13023,2454.427731,877.318575,711.2107794,301.51824,894.38792,426.5445723,1495.179695,1494.950852,21.00689878,20.97859588,17.83559624,17.82574332,252.2005456,230.1589232,23.6073096,526.5870093,2004.02152,212.5143889,212.892792
2014/1/8 00:00,3154.512273,3168.383074,34.1319629,2299.2009,2301.630332,2306.823275,23.8750446,23.5878552,1510.2453,1435.384147,304.8276672,347.76966,348.2463402,347.25564,389.1996108,1078.388354,46.35834,446.59494,7482.98472,104.1470918,1177.886985,1643.384016,406.8723577,46.35834,446.59494,7482.98472,6009.88368,232.94346,3114.504112,19.71,9.96,2475.13224,2477.632021,2483.416277,888.3163146,720.3368088,304.06464,903.26778,431.5367868,1513.251634,1514.418777,21.26409396,21.25931052,18.0768584,18.08402232,251.9647764,229.9402458,23.6485122,525.5857992,2012.7006,215.6171892,214.8982602
2014/1/9 00:00,3131.789497,3125.527716,34.1465712,2286.27664,2288.012457,2288.40625,23.8589902,23.8996409,1503.32494,1426.191707,303.1321542,345.1834211,345.9553579,345.47924,388.1422693,1080.021747,46.083124,447.27738,7465.29306,103.3943521,1179.088376,1646.049951,406.8323935,46.083124,447.27738,7465.29306,5985.03852,233.01104,3111.793751,19.6,9.94,2461.61168,2463.478175,2463.646419,881.9599136,715.7791186,305.6828,900.61074,432.613753,1502.954633,1505.584554,21.15421728,21.14664429,18.01320864,18.00036245,253.0880556,230.9577744,23.7423254,524.2794643,2015.48782,214.1891868,213.7587912
2014/1/10 00:00,3129.229728,3131.333466,34.31168342,2291.55528,2309.509238,2298.448918,23.843684,23.8685544,1511.86792,1435.143118,304.8528024,347.7557736,346.144516,344.92816,387.9395424,1079.523353,45.952032,446.56392,7433.23064,102.8791713,1192.449645,1664.272722,409.3003879,45.952032,446.56392,7433.23064,6019.83136,233.79104,3123.155023,19.76,10.05,2467.18648,2486.559528,2474.398862,884.271798,717.5673,308.0744,899.75,435.9787848,1523.961878,1516.129424,21.24849743,21.3004188,18.13141662,18.15822936,252.3158128,230.249624,23.7735544,525.712464,2015.72792,215.7233904,213.8583384
2014/1/13 00:00,3129.229728,3131.333466,34.31168342,2317.05128,2325.635485,2328.889385,23.843684,23.8685544,1510.24692,1420.235338,299.9265756,344.1928473,344.7613044,343.5688,392.6749544,1093.105893,46.14886,448.09524,7461.26616,104.0205495,1205.823184,1683.343928,414.0100928,46.14886,448.09524,7461.26616,6019.83136,233.79104,3123.155023,19.76,10.05,2494.95004,2504.206228,2508.066407,885.9994812,715.1863625,311.5412,909.58384,441.4581926,1513.183778,1515.796416,21.24849743,21.3004188,18.13141662,18.15822936,252.3158128,230.249624,23.7735544,525.712464,2015.72792,212.2974255,211.2744308
2014/1/14 00:00,3102.699873,3095.001438,33.73056156,2275.76124,2257.489473,2256.866313,23.899625,23.8265422,1499.68176,1408.841688,297.9825784,340.5084322,340.363625,341.1018,385.1454986,1078.528037,46.150782,448.38852,7465.17324,101.8134355,1194.242503,1666.83854,406.2214324,46.150782,448.38852,7465.17324,5987.64852,233.52354,3072.417537,19.41,9.93,2450.3937,2430.608906,2429.932563,870.276,703.0337958,307.86624,890.36316,434.9097956,1496.24653,1495.374813,20.86156734,20.87084456,17.79299016,17.7945062,253.0742124,230.9230032,23.8392258,519.0566978,1984.51278,209.613251,210.7921662
2014/1/15 00:00,3147.339936,3148.596107,34.21749174,2299.7767,2292.87171,2297.646471,23.9123444,23.88723,1516.7568,1433.9161,303.88185,346.51602,347.5535574,346.7204,389.75493,1085.81067,46.52895,451.9541,7524.6444,102.9726829,1195.265411,1668.628845,409.3636245,46.52895,451.9541,7524.6444,6064.1282,235.3988,3125.90106,19.64,10.03,2476.3258,2468.85105,2473.6908,884.344461,715.70979,307.8738,900.4294,436.01754,1514.57133,1519.670715,21.21056472,21.1659,18.11933892,18.081726,253.917612,231.68808,23.937043,524.61195,2020.3131,213.77559,214.26509
2014/1/16 00:00,3130.555103,3130.248471,34.2401458,2299.38452,2306.499495,2305.566613,23.891882,23.6005458,1507.97786,1428.981701,303.1762422,346.7464806,346.432289,345.2833,389.7115768,1083.507109,46.057036,447.27912,7453.49624,102.6304478,1188.739467,1659.015496,407.8507142,46.057036,447.27912,7453.49624,6024.399,234.90822,3130.09803,19.56,10.03,2475.92686,2483.80616,2482.696083,886.471208,718.6063625,305.69852,897.44764,432.9792441,1513.158071,1511.77943,21.2516855,21.27074833,18.1648485,18.154266,251.0541872,229.0687426,23.664186,524.9608585,2010.73346,213.9177677,212.9314436
2014/1/17 00:00,3141.087409,3140.22637,34.27202922,2311.05817,2312.02125,2320.536439,24.2536138,24.178,1520.82164,1435.485074,304.945025,346.652075,346.9500008,346.32572,391.07915,1097.07675,46.62077,453.75619,7540.98194,102.417521,1204.309816,1681.863992,412.210722,46.62077,453.75619,7540.98194,6071.99333,235.99955,3134.979925,19.62,10.08,2488.56458,2489.427325,2498.944378,887.1067556,719.89995,310.12947,904.90625,439.132925,1522.0051,1524.689044,21.28048384,21.2464175,18.21666418,18.1637225,254.1353191,231.8760732,24.0516842,528.2893,2015.11763,213.673075,213.471004
2014/1/21 00:00,3125.772819,3123.796705,34.3279692,2290.20525,2299.190124,2295.486211,24.1932273,23.9309644,1519.0875,1431.090903,305.3469888,345.9387512,345.6761121,344.9052,388.9539024,1097.189279,46.382805,450.51795,7469.57025,102.4636093,1202.864119,1679.529608,412.7515804,46.382805,450.51795,7469.57025,6045.96825,234.9522,3128.897864,19.66,10.07,2466.4194,2476.097506,2471.809732,878.3371674,716.1113904,312.498,903.64005,442.5713796,1523.099861,1522.943156,21.203266,21.204652,18.1471528,18.14512364,253.158102,230.9678505,23.9552865,526.4812168,2002.59135,213.561138,212.6404215
2014/1/22 00:00,3141.628417,3145.604675,34.43978472,2306.32948,2304.48796,2305.188487,24.2348754,23.9545459,1529.90684,1438.894382,306.8607652,346.5828603,346.2711858,346.68984,392.0661753,1103.728444,46.689888,453.25196,7533.09984,102.9423471,1213.322831,1694.796251,416.3269755,46.689888,453.25196,7533.09984,6088.8492,236.6434,3144.109955,19.87,10.11,2483.73944,2481.569666,2482.637066,882.7245294,718.9395991,317.65384,912.31112,450.2848185,1530.058717,1528.440193,21.27581742,21.25586921,18.16864676,18.13268158,254.3902032,232.084748,24.0360008,529.7290087,2016.5502,214.0748026,214.2188972
2014/1/23 00:00,3117.107481,3110.122172,34.29389994,2295.20026,2317.972914,2301.771716,23.5803357,23.7210558,1521.29498,1435.918337,305.0284483,347.6047023,346.2586137,344.99392,391.0933046,1091.776799,46.096316,450.76486,7439.80554,101.9635941,1202.603,1679.399051,415.5016628,46.096316,450.76486,7439.80554,6049.0488,235.14366,3123.272347,19.79,10.09,2471.77654,2496.489065,2478.831079,881.5736031,714.9769511,315.56454,906.48318,447.3547831,1533.353376,1526.516469,21.17873627,21.22730378,18.09560557,18.12531956,250.397403,228.4390062,23.6571422,528.2496657,2003.2375,212.5771539,210.055842
2014/1/24 00:00,3093.457794,3118.119956,34.29728423,2278.71817,2302.999147,2303.82855,23.7293508,23.7297138,1487.45161,1397.533871,295.100287,340.1258978,340.1206948,336.75928,383.6303731,1072.704755,45.185795,441.84937,7277.12077,101.3296604,1200.281989,1675.421231,414.6067764,45.185795,441.84937,7277.12077,5856.78552,234.31852,3080.603615,19.73,10.06,2454.16269,2480.363546,2481.174224,870.9088048,702.764601,309.97161,887.52555,443.5631118,1502.577647,1502.858884,21.13531464,21.08293803,18.0887828,18.04066703,246.3317597,224.722058,23.4347957,518.4029784,1982.87632,209.0040177,206.8125872
2014/1/27 00:00,3038.069948,3038.087416,33.39330126,2234.42123,2236.264057,2234.746994,23.3699032,23.4946558,1487.03868,1386.753363,292.920384,334.112313,334.2730797,334.01908,381.1016246,1070.074778,44.724085,436.54273,7192.99985,99.71771143,1175.152584,1640.592148,406.6955432,44.724085,436.54273,7192.99985,5863.1641,230.00958,3001.51856,19.11,9.77,2406.77983,2408.659908,2407.10003,848.4109501,685.006523,307.86812,902.50529,435.7190712,1486.876074,1487.744731,20.5570788,20.56545196,17.54522772,17.5447105,246.7521378,225.0914165,23.4912885,514.136299,1945.57199,208.0955228,207.7545187
2014/1/28 00:00,3007.903488,3004.679041,33.21437916,2220.98984,2208.4153,2209.922502,23.3017624,23.1439,1462.48744,1363.985306,288.385175,331.018675,330.8018055,331.25222,380.960775,1070.10085,45.065709,444.73129,7249.62372,99.35862933,1166.941395,1629.281836,405.3410465,45.065709,444.73129,7249.62372,5829.50575,228.73588,2991.04455,18.93,9.71,2392.24546,2378.644775,2380.524691,843.4405783,681.222425,308.1416,899.53644,434.557175,1461.415475,1460.521179,20.42122376,20.3727225,17.43216876,17.3883775,244.3977694,222.9404476,23.3061714,511.297475,1931.51451,206.46795,206.5022784
2014/1/29 00:00,3075.052025,3085.103918,34.17439895,2260.85118,2283.47354,2283.309077,23.6676882,23.393755,1492.12056,1398.054494,295.30818,334.80413,334.6694156,331.51692,387.06031,1084.01192,44.869608,442.80768,7202.9853,101.2673783,1195.074599,1669.676096,417.1531858,44.869608,442.80768,7202.9853,5843.64816,227.88108,2990.14723,19.56,10.01,2435.14782,2459.382425,2459.36346,862.4173402,696.34398,315.0294,919.17924,447.82331,1506.618585,1507.258038,21.01022015,20.963235,18.00535325,17.9554665,243.5206704,222.1369458,23.2326822,515.87787,1979.9745,208.113275,206.1263862
2014/2/5 00:00,2902.253458,2901.184057,31.9134546,2148.6465,2143.473524,2139.618105,22.1935032,22.2074322,1392.86385,1260.919774,269.8355118,320.0303928,320.1618332,320.64417,362.9242002,1015.761865,43.303491,421.31502,6908.7249,97.4629959,1102.456455,1539.632148,384.666189,43.303491,421.31502,6908.7249,5470.78455,216.66771,2783.53431,17.72,9.16,2314.82853,2309.268737,2305.247397,793.212244,648.5787048,283.98195,860.66064,402.1674708,1390.854521,1390.381876,19.646421,19.65205644,16.6754988,16.67078472,235.4555952,214.7474511,22.0934952,482.7834918,1858.95486,197.73741,197.8647993
2014/2/6 00:00,2891.180386,2887.763131,31.58647628,2151.55434,2139.259229,2128.994933,22.219893,22.2142139,1410.47673,1281.347163,273.87387,319.2152107,317.2506945,320.00397,361.5135084,1028.852838,43.816851,428.8713,6977.40615,96.78110696,1119.255633,1562.873411,387.0872418,43.816851,428.8713,6977.40615,5475.45687,216.83493,2792.904865,17.77,9.14,2318.00439,2304.800768,2293.586733,796.624312,650.9068977,291.81243,865.54026,413.2452394,1406.19017,1397.384382,19.48391898,19.50590563,16.56013286,16.58458435,235.2254112,214.5346203,22.2353274,486.2782714,1855.54317,195.9719692,197.2058205
2014/2/7 00:00,2938.36046,2940.950466,32.0069721,2187.618,2180.567719,2173.692105,22.7243995,22.5020236,1425.036,1309.338582,278.5385624,323.846691,323.9259856,325.118,365.8099242,1041.782876,44.3126,430.908,7064.686,97.9069762,1124.761426,1569.981391,390.5439053,44.3126,430.908,7064.686,5517.172,218.434,2827.652939,18.01,9.22,2357.18,2349.636978,2342.265832,818.4915529,665.6341846,293.828,874.928,415.3751924,1419.756057,1419.655212,19.85151528,19.85651542,16.83063252,16.81570142,239.68438,218.59492,22.59436,489.2669726,1880.976,199.173317,199.53484
2014/2/10 00:00,2965.770089,2965.776292,32.56323156,2207.9694,2204.466402,2203.609914,22.7945355,22.7859675,1442.91693,1332.444212,282.2421841,329.0293707,329.4846495,329.40999,369.4364864,1050.281195,44.159388,430.88136,7030.09125,99.16300048,1141.345982,1592.68748,396.7310373,44.159388,430.88136,7030.09125,5628.53655,221.68965,2875.285286,18.35,9.41,2379.07215,2375.209252,2374.361707,830.1355383,672.6417606,300.84327,886.7586,425.6418729,1441.896023,1442.686874,20.16958428,20.14279527,17.13098736,17.10466627,240.7609113,219.5650002,22.7849349,496.4302786,1905.04314,201.7317656,201.7881684
2014/2/11 00:00,2965.770089,2965.776292,32.56323156,2205.29722,2198.740293,2204.589097,22.7945355,22.7859675,1441.55921,1336.391806,282.4823306,328.7011834,329.3162136,328.80274,369.1426796,1049.04633,44.652958,435.82714,7110.58222,99.06550077,1140.272027,1594.042622,397.068597,44.652958,435.82714,7110.58222,5628.53655,221.68965,2875.285286,18.35,9.41,2376.53626,2369.62842,2375.900056,832.8540099,672.9100082,300.56019,885.9242,425.0918172,1440.386222,1442.837451,20.16958428,20.14279527,17.13098736,17.10466627,240.7609113,219.5650002,22.7849349,496.4302786,1905.04314,200.9911954,201.5745116
2014/2/12 00:00,2993.915916,2993.204223,32.7790141,2229.57267,2228.087019,2232.696984,23.1710584,23.0638264,1455.87215,1348.059076,285.8700588,332.6046544,334.3252712,332.94004,374.1802362,1055.777001,44.757331,436.61354,7130.36712,99.82555437,1150.460327,1606.125419,399.022405,44.757331,436.61354,7130.36712,5683.08506,223.93476,2913.628911,18.44,9.49,2402.85552,2401.369188,2406.066154,841.1921737,681.5967644,303.02283,888.03758,429.7155024,1454.841892,1461.431755,20.32490845,20.27188952,17.30136835,17.26752266,243.1499027,221.7368818,22.9621992,505.8868238,1922.69911,203.6293094,203.6473371
2014/2/13 00:00,2969.314714,2965.444253,32.50225548,2203.94379,2201.315473,2192.174413,22.3775838,22.5027414,1436.83675,1325.250241,280.9801764,329.3306613,328.6189621,328.76016,370.3829598,1047.289748,44.37071,433.28445,7056.72963,99.03256594,1133.456815,1583.11043,393.5699062,44.37071,433.28445,7056.72963,5591.00725,220.96018,2866.362709,18.1,9.35,2374.87525,2371.91058,2362.49269,828.3850003,671.7372399,298.98116,879.37387,423.9029934,1440.17545,1435.894961,20.09186694,20.0700126,17.11529406,17.12032893,238.8752264,217.833385,22.5367472,495.3644019,1900.19799,201.0042171,201.1958577
2014/2/14 00:00,2937.36519,2940.712918,32.09544709,2186.1498,2188.1629,2189.839522,22.86713,22.45826,1413.3588,1307.999836,275.87241,325.03779,325.129012,324.602,365.09847,1035.50788,44.16374,429.4276,7015.5724,97.95300138,1118.248559,1563.273955,387.1197044,44.16374,429.4276,7015.5724,5491.1342,217.394,2813.3523,17.84,9.21,2356.1936,2358.42079,2360.303582,824.048212,664.6431,292.7374,868.087,414.56734,1414.2634,1415.68323,19.78058968,19.817897,16.82790457,16.874044,239.279322,218.19806,22.605998,489.83286,1889.8388,198.78595,198.358624
2014/2/18 00:00,3005.726567,3003.318853,32.85219072,2239.4232,2239.419019,2231.892814,22.884807,23.0586432,1449.40446,1349.371438,284.2887984,334.6537296,333.7020948,334.43238,373.185936,1052.809104,44.966196,437.51694,7174.74462,100.3684892,1138.413183,1588.952899,393.665652,44.966196,437.51694,7174.74462,5645.65698,222.75744,2897.197157,18.37,9.44,2413.60056,2413.875859,2405.401259,849.2343834,684.4776192,295.33134,891.91842,417.7862064,1450.874102,1446.319802,20.41838208,20.41903536,17.36404224,17.35466304,245.670057,224.0045262,23.0992356,500.9186832,1937.57502,204.4937568,204.2407278
2014/2/19 00:00,3001.856124,3007.937167,32.71838556,2236.92868,2232.862185,2236.125368,22.958166,23.0535968,1447.52926,1348.687897,283.3165712,333.3671432,333.5195388,333.51977,374.620948,1055.915401,45.083082,436.5753,7189.83091,100.4649753,1136.769942,1589.208796,391.3894063,45.083082,436.5753,7189.83091,5617.26886,221.85153,2878.969569,18.26,9.39,2410.96482,2406.674171,2410.190009,849.0347208,681.9011264,295.80204,892.45495,419.5147944,1446.916536,1447.616722,20.3137662,20.3235656,17.26069128,17.25986392,245.3553186,223.7136573,23.0434541,500.2023832,1930.435,203.5389928,203.6104042
2014/2/20 00:00,2956.376035,2954.284779,32.14593538,2204.1846,2191.675285,2190.28873,22.5072486,22.49119,1423.16255,1316.674043,277.492655,327.64193,327.1887065,328.537,366.849545,1040.369505,44.561564,430.0848,7056.97476,99.45107687,1121.235315,1566.38981,386.23148,44.561564,430.0848,7056.97476,5498.81337,218.0291,2817.173515,17.85,9.18,2375.91985,2362.486755,2361.177099,830.6841937,669.26487,292.99527,875.70044,413.655535,1419.072515,1417.956662,19.9261586,19.938136,16.9252311,16.9291795,241.7166177,220.3915797,22.7377471,492.070765,1903.72258,199.98923,200.7689607
2014/2/21 00:00,2997.055116,2998.732572,32.85726668,2237.70638,2235.72068,2231.750652,22.92609,23.1019404,1445.92084,1346.38674,283.9106886,333.1542984,332.219886,333.7425,371.1509109,1054.785963,45.003322,436.38686,7136.74962,101.2088816,1133.614517,1583.203333,391.0611359,45.003322,436.38686,7136.74962,5627.34354,222.79166,2897.469683,18.27,9.39,2411.8458,2409.897151,2405.572098,849.099006,684.2429979,296.36334,891.4633,419.482602,1442.959356,1439.341614,20.35852588,20.30538972,17.3059488,17.26566072,245.8362088,224.141463,23.0979476,500.0354205,1931.55326,203.9658159,204.146579
2014/2/24 00:00,2993.981875,2990.02932,32.77737012,2233.0234,2229.323278,2231.85228,23.43152,23.1238664,1450.12718,1352.33344,284.1801476,332.5577102,333.48074,333.31814,369.9818624,1057.308365,45.19568,440.65788,7167.67804,101.1991041,1141.367153,1595.117773,394.3532005,45.19568,440.65788,7167.67804,5654.81212,223.30234,2902.045233,18.32,9.44,2406.9673,2403.056537,2405.49658,848.55576,682.1540588,298.8267,891.42532,422.6190846,1446.154434,1450.24372,20.30562885,20.29423538,17.3018376,17.31247366,246.9795242,225.1726086,23.3174028,498.3801732,1932.71,203.855138,203.9187454
2014/2/25 00:00,3025.836156,3023.157679,33.30892026,2251.4529,2253.198197,2254.926851,23.4191216,23.4106411,1465.9863,1366.673025,287.3124135,337.478073,337.4862702,336.8409,375.1783262,1072.937045,45.07068,440.5986,7133.4162,102.9552576,1153.516122,1610.752439,399.9571217,45.07068,440.5986,7133.4162,5741.1603,226.2453,2940.011681,18.62,9.59,2426.8599,2428.625988,2430.570263,855.6343356,687.4215523,302.0568,904.6839,427.1681915,1468.789703,1468.295285,20.57174296,20.58312211,17.49559448,17.51237568,246.318996,224.562582,23.290482,501.9606293,1956.8286,206.743324,206.498634
2014/2/26 00:00,2989.46712,2986.198829,33.18650949,2231.68925,2230.223076,2237.460437,23.3459632,23.0670868,1451.11701,1351.981405,284.3928991,333.86573,335.1813288,333.34468,372.4120461,1062.30005,44.811727,437.14418,7074.67735,102.3190226,1143.14416,1597.183301,396.9602827,44.811727,437.14418,7074.67735,5647.58251,223.02064,2900.989679,18.34,9.45,2406.07241,2404.440285,2412.555161,847.5418426,681.9966321,297.75628,892.37913,421.2778484,1453.833497,1459.956484,20.42062153,20.39616096,17.37312572,17.33066653,245.3642238,223.6908882,23.1888083,499.2810235,1944.60949,204.8721525,204.7904821
2014/2/27 00:00,2971.73745,2983.125547,32.89874133,2220.669,2222.791526,2212.470962,23.2149848,23.0718596,1440.153,1332.374306,282.0231259,332.1133474,331.2280867,331.749,370.364062,1057.055462,44.4015,435.105,7008.606,102.0198861,1139.516859,1590.021491,394.3921895,44.4015,435.105,7008.606,5599.935,221.859,2878.518062,18.2,9.37,2394.117,2396.437627,2385.339688,837.397666,677.8876643,295.812,889.812,420.1507064,1441.384071,1438.499951,20.29514487,20.30930799,17.27603241,17.3038947,242.27181,220.86702,22.99077,491.794902,1934.658,204.6109654,204.33897
2014/3/3 00:00,2941.703082,2941.929319,32.4832795,2203.61496,2201.222674,2206.446989,23.0099705,22.7775525,1426.11534,1319.517217,276.6713377,327.6930553,327.5783073,328.20435,366.5667449,1055.056232,43.850499,427.11525,6930.65679,101.0510921,1128.770981,1576.85959,390.917467,43.850499,427.11525,6930.65679,5480.86278,217.60398,2801.335257,17.88,9.17,2375.65998,2373.11727,2378.812587,830.8691166,666.6230365,292.83621,881.80566,415.1588569,1423.14148,1424.107992,20.137236,20.07461627,17.1645964,17.09834941,240.6921819,219.4083546,22.8454206,488.0470249,1907.18199,201.9609655,202.0599822
2014/3/4 00:00,2940.95504,2936.93199,32.33264538,2201.6754,2192.902024,2196.118159,23.3985192,23.3933854,1440.03891,1336.640409,280.7206248,332.0645486,332.1754065,332.63795,366.091291,1056.348065,44.689834,435.5618,7074.00096,101.1858093,1128.46625,1577.589149,389.7034197,44.689834,435.5618,7074.00096,5488.97367,218.07923,2820.573897,17.9,9.17,2373.81181,2364.554787,2367.846577,833.1544158,669.5976808,291.76674,880.37183,412.8780618,1437.629866,1437.337608,20.05533444,20.0514732,17.13558408,17.13489528,244.7857316,223.1359235,23.3323893,493.0839546,1905.13538,201.4261626,202.0022263
2014/3/5 00:00,2956.455457,2956.03573,32.41522068,2208.34154,2206.050952,2205.872339,22.9344005,23.0682268,1428.78718,1329.77824,279.8540146,329.9363491,330.2553672,330.70204,365.7528065,1059.620786,44.23214,429.85328,7006.48972,100.9150337,1134.657134,1585.804004,391.3858559,44.23214,429.85328,7006.48972,5512.98706,218.1921,2833.749545,18.03,9.23,2380.8172,2378.455595,2378.088837,838.148091,674.1385753,295.07884,881.37734,417.3527875,1425.980651,1426.519711,20.15194029,20.15434552,17.18771657,17.17975838,243.1075598,221.6000528,23.1075824,495.6633469,1905.8412,202.4540431,202.488206
2014/3/6 00:00,2978.444138,2978.081749,32.44943594,2220.75384,2214.850352,2193.193239,23.3052792,23.349326,1434.68544,1341.302051,282.314578,332.04561,329.1870687,333.00984,368.737408,1063.152428,44.83392,436.24584,7117.3848,101.0190806,1139.352729,1592.863728,394.815876,44.83392,436.24584,7117.3848,5558.22624,219.45024,2865.902338,18.17,9.28,2394.48528,2388.302488,2365.069673,846.4810338,681.679024,297.31968,882.81528,421.197582,1430.676884,1417.87654,20.25094045,20.2562984,17.23127359,17.2239184,246.7812336,224.9423952,23.3726304,502.162128,1920.1896,203.472698,203.6462832
2014/3/7 00:00,2998.766367,2991.713907,32.7893868,2231.898,2221.884881,2221.299241,23.5369456,23.3340338,1445.50384,1365.98345,284.5539966,332.7372612,332.8796592,334.71104,370.0111074,1070.335161,44.608496,434.594,7063.40472,101.6975888,1150.349487,1607.081576,396.9634316,44.608496,434.594,7063.40472,5606.11528,221.27464,2889.783718,18.24,9.34,2406.91416,2396.132536,2395.72482,859.9391196,685.4751228,299.64888,891.58064,423.9521206,1437.012835,1437.014589,20.39749135,20.33394374,17.4013851,17.33385368,248.3608952,226.3778048,23.5623608,500.3180494,1932.8384,204.551595,205.2550632
2014/3/10 00:00,2969.760691,2968.589779,32.47527555,2204.91282,2202.567212,2203.385122,23.5836328,23.3509122,1439.57118,1366.587294,284.4565668,330.551874,331.0131318,330.64875,365.1233544,1064.740945,44.233455,433.51725,7009.7535,100.4113536,1149.789646,1608.128802,395.4340515,44.233455,433.51725,7009.7535,5561.65893,219.55077,2875.194787,18.14,9.31,2377.7319,2375.121355,2376.051005,853.6432801,679.299264,301.25775,883.49346,425.7750744,1439.568574,1441.549555,20.2163967,20.19702276,17.27713335,17.25541434,245.0239497,223.3245744,23.4158097,500.0734314,1914.23583,203.183262,203.209374
2014/3/11 00:00,2982.001248,2983.321086,32.66205756,2214.3312,2219.59313,2220.16546,23.100473,23.3354275,1455.9624,1379.728251,287.904625,331.8479625,331.806794,332.3552,367.0026325,1075.551068,44.01064,429.2432,6937.1808,100.7075011,1156.358397,1616.338993,396.7537873,44.01064,429.2432,6937.1808,5582.5104,220.2,2886.31963,18.19,9.35,2387.8488,2393.548135,2394.04902,855.5575182,682.48549,302.7016,881.6808,428.2202475,1454.676,1454.069773,20.30602992,20.27454675,17.33675196,17.30458325,243.382656,221.823608,23.232568,496.7112425,1918.3824,204.260755,203.617472
2014/3/12 00:00,2934.496488,2939.893439,32.1824832,2180.71455,2185.234333,2177.465085,23.142141,23.0856004,1422.43605,1343.506477,280.3685417,327.1472583,326.093805,326.3253,363.5982063,1067.101503,43.519875,424.872,6857.25705,99.12054275,1143.683491,1599.5162,391.0275447,43.519875,424.872,6857.25705,5477.01315,216.86175,2833.757449,17.85,9.2,2351.84355,2356.553788,2348.716928,840.2701014,670.3936853,298.88565,873.348,423.7422705,1424.928309,1421.348224,19.9464349,19.95689403,17.0251083,17.0104424,239.28555,218.0862075,22.9814445,489.9614927,1888.32,201.0877298,200.362554
2014/3/13 00:00,2933.167454,2930.303064,32.29618386,2185.21964,2199.671764,2213.395103,23.289981,23.0681736,1423.8562,1349.125081,279.5498406,326.5967736,327.3300966,326.21404,363.3237342,1068.117143,42.419666,414.72402,6679.98732,99.21131021,1147.22699,1602.479244,391.7825757,42.419666,414.72402,6679.98732,5336.94458,216.68664,2819.780694,17.88,9.21,2356.61522,2372.379538,2387.011325,844.3676748,668.9770344,297.20408,877.10726,420.387111,1426.58442,1428.734471,19.99630092,19.97218188,17.07118256,17.05830732,240.7175436,219.3863424,23.0954804,487.7704602,1888.6076,197.5971186,195.654419
2014/3/14 00:00,2861.078253,2862.826506,31.48882656,2128.99962,2138.927296,2132.582418,22.3329121,22.4830426,1389.78851,1299.101283,270.7079859,319.3199699,318.1386535,317.52952,356.6904326,1058.222127,42.496432,414.51927,6694.68019,96.91621685,1117.613367,1563.033275,382.4092104,42.496432,414.51927,6694.68019,5297.1325,211.28844,2728.043777,17.32,8.94,2296.12042,2306.942466,2300.289946,812.4123496,646.8432121,290.37239,854.40509,412.8980391,1396.683065,1391.803937,19.46451093,19.47517609,16.60843596,16.58883954,233.0290655,212.3717409,22.4210459,480.3471669,1842.50682,195.9670605,194.8867272
