Datetime,51J,51V,54J,57C,589,60A,60D,647,654,663,668,67V,680,690,695,709,71R,71U,71W,71X,71Y,833,851,864,A07,AD9,E65,E66,E67,F06,F0S,F46,F69,H34,IN1,IQ0,J60,JA1,JA2,JA3,JA4,JC9,JD0,JD1,JD3,JL1,L02,L59,L85,M48,M73,MB6,MB7,MW8,MW9,MX0,MX1,MY9,S31,S47,SB1,SB2,SB5,SB6,SD7,SD8,SH7,SH8,V45,V47,X03,X05,X08,Y32,Y33,Y46,Y47
2014/12/29 00:00,584.1758779,459.0004437,236.93706,308.0817,1497.21354,500.23575,711.76401,310.62258,274.73265,310.6330821,274.656897,6946.76592,455.3115039,13379.00364,14796.26993,1043.34885,8990.26866,354.9574337,8302.96062,6823.041945,8806.64703,285.023214,1213.2702,649.83006,772.3576458,754.8287499,7254.84762,5281.21908,7254.036806,285.023214,354.9574337,1213.2702,649.83006,10.93,1854.52479,1854.52479,324.27981,615.21057,763.6235418,694.29546,866.1363273,888.35517,977.9332896,525.32694,592.02504,791.48412,1872.31095,1241.758647,803.5533,710.49357,470.7851319,821.65707,820.8759654,2414.47122,2412.338605,2418.628493,455.77035,2402.40204,3697.93323,3397.15656,775.4012412,672.3998253,627.2874387,520.0044254,611.4775975,531.6329175,635.3776362,549.9010093,816.2577,8575.15239,2403.35487,1487.36763,1676.34558,2280.12219,2288.162741,373.82697,375.235479
2014/12/30 00:00,585.6876404,459.4642918,235.3865046,305.9071578,1488.557572,497.4564996,709.0184592,309.0837638,272.8704554,309.38632,273.4201603,6915.471262,454.7978904,13363.66378,14772.81005,1038.750162,8979.947501,354.8139192,8293.800605,6835.874016,8792.987627,284.0838746,1206.157298,647.3923028,773.3796734,751.4388557,7231.543559,5264.271463,7233.838895,284.0838746,354.8139192,1206.157298,647.3923028,10.86,1852.278959,1852.278959,323.0608302,606.731746,752.5822234,690.911805,861.6409012,884.3671104,973.0199764,518.1044386,588.9427524,787.798288,1861.491116,1234.064684,800.504712,711.8774046,471.814138,819.8820086,819.873748,2406.279045,2406.638837,2403.343269,454.5723186,2393.890282,3696.934063,3396.109475,778.2176443,678.4785691,629.8332009,524.9319018,613.520153,536.2841547,637.5035283,554.7148228,811.3051724,8535.540322,2393.572621,1476.804129,1669.941774,2270.002648,2275.923117,371.3452414,372.0370498
2014/12/31 00:00,580.9971476,456.1419185,232.8047618,303.5342739,1473.901537,492.2520304,701.2688397,305.7544828,270.2311404,306.8633332,271.3967168,6845.221211,454.897906,13221.97834,14591.4286,1028.908239,8884.641672,355.4726112,8205.574922,6788.279602,8731.891376,283.6475456,1206.524951,646.7151353,768.5760584,742.672564,7157.319148,5210.195943,7193.940529,283.6475456,355.4726112,1206.524951,646.7151353,10.76,1835.795588,1835.795588,323.0608302,603.5796481,747.4974913,685.093032,852.7408204,874.4451339,960.2971897,515.4056375,583.9149407,778.9761512,1843.09056,1219.357692,791.6630592,707.6122937,468.0051338,818.6227387,820.3582576,2400.362994,2405.947315,2399.961986,454.1913064,2388.310431,3672.542693,3373.76601,775.2525437,674.0237048,626.7220973,520.1719004,609.9579911,531.7717488,634.3676021,550.7957674,804.0327945,8462.484809,2368.962896,1463.434838,1651.201076,2248.43727,2260.996796,368.2375047,370.086432
2015/1/5 00:00,582.8358184,455.2940975,230.7563384,299.8872248,1463.270429,486.476608,693.2291664,302.447628,267.5621344,303.2830944,268.05324,6782.508077,449.5635768,13056.13602,14179.25053,1016.16002,8771.941363,345.4599915,8081.912701,6569.157807,8469.358996,279.8520698,1180.345875,635.6200944,767.1864128,734.2532267,7030.867187,4904.132279,7049.034346,279.8520698,345.4599915,1180.345875,635.6200944,10.66,1831.328389,1831.328389,318.7701984,597.5340968,728.3389464,677.2266464,829.4333112,866.0563824,936.271674,510.1603376,577.0508712,771.321464,1830.048187,1190.922252,782.523228,706.6712832,459.9027732,805.2468064,807.2231856,2363.252154,2368.824775,2374.998355,448.7106608,2351.090238,3645.694106,3348.687335,774.2659277,671.5489523,629.0673436,520.8657386,609.0559112,529.709016,633.4309497,548.6624007,791.8046896,8354.275591,2350.130087,1457.509522,1632.897141,2221.149776,2228.671224,363.8973048,365.3182728
2015/1/6 00:00,570.633398,446.4179303,228.1315513,296.6030127,1452.938814,480.9000303,686.9543347,299.1626935,264.2870426,299.7385125,264.6099225,6733.560305,444.8348625,12891.51239,13962.85086,1010.753956,8660.679987,343.8604008,7979.804894,6536.72644,8384.858906,276.4455264,1160.175323,626.8018359,751.6598657,727.038936,6945.693851,4844.515874,6955.842653,276.4455264,343.8604008,1160.175323,626.8018359,10.57,1818.333248,1818.333248,315.4806586,588.726584,715.9359375,667.4367686,815.2123875,857.493068,924.798315,502.6573171,568.8890578,763.7447587,1817.053408,1179.09876,775.5832824,697.513018,452.853345,798.9403697,800.7027525,2347.227294,2352.0882,2355.505147,444.1046188,2335.38877,3597.631364,3304.547913,758.826972,659.6201434,615.6247214,510.8651567,596.8855666,520.2775198,620.7737876,538.8927984,781.0226041,8228.413892,2331.229289,1442.060171,1619.638026,2209.324491,2218.446825,359.9551125,361.213545
2015/1/7 00:00,564.5207201,440.7819117,231.0472922,301.1295041,1470.126399,485.4553217,694.7419271,303.3695748,267.8484537,305.4259483,269.6724749,6798.614575,445.7773492,13006.4905,14026.3919,1019.232169,8737.875781,344.897784,8051.134106,6555.124699,8460.73823,278.6647951,1177.637168,633.619998,743.94348,737.8312871,7029.341857,4902.874742,7080.328802,278.6647951,344.897784,1177.637168,633.619998,10.71,1838.778035,1838.778035,315.5299586,596.8188365,722.67659,676.1813413,822.7102443,869.4674417,933.3938694,509.4560792,576.3381901,774.1044319,1838.778035,1188.993169,785.9448056,696.3419776,450.3416224,797.7851793,802.1710149,2344.073983,2357.447108,2354.685569,443.2139885,2332.233609,3585.39316,3292.903929,751.2781115,651.9757773,610.6693257,505.9116486,590.9242505,514.2274298,614.5729968,532.6248104,790.424947,8311.942337,2357.194397,1462.446157,1641.971823,2227.910316,2239.536717,365.4515342,367.4239926
2015/1/8 00:00,568.9797574,445.1720104,235.244394,306.6178632,1495.002128,492.893016,707.0134236,309.1783464,272.6914608,310.019204,273.3462006,6895.061197,449.1497736,13238.0182,14187.53738,1037.635817,8893.198274,352.7315372,8194.506421,6706.574588,8643.056938,283.7015386,1201.186681,644.921706,753.0061031,750.9001056,7143.748128,4982.700307,7157.66289,283.7015386,352.7315372,1201.186681,644.921706,10.9,1867.232374,1867.232374,320.0604,606.514458,730.0574182,686.529558,830.2465512,886.2472476,945.9366444,517.8577272,585.0704112,789.2689464,1869.792857,1202.647668,800.4710604,704.4529404,452.9304956,810.0728724,810.964869,2377.088591,2379.964499,2370.011416,448.7246808,2364.926296,3623.403788,3327.988039,760.5595285,661.692871,616.9571196,512.4163755,598.1992888,521.8712846,622.1398067,540.5404077,804.3117852,8465.27752,2395.652094,1489.241041,1668.474865,2268.588115,2274.860427,372.2302452,373.1572614
2015/1/9 00:00,577.3167955,453.5554981,232.8136587,303.392285,1480.234991,488.3018987,699.0796967,306.2665277,269.8594535,305.27118,269.090892,6812.274559,451.122966,13069.50092,13994.61077,1027.382085,8779.853368,350.8558976,8090.35448,6629.671314,8575.747176,281.8035287,1195.046243,640.9561221,764.3633292,741.8867513,7049.559262,4917.190539,7031.412846,281.8035287,350.8558976,1195.046243,640.9561221,10.79,1846.541255,1846.541255,320.3183809,602.6328861,724.359516,678.9599978,820.086528,879.5182662,937.672464,514.170083,578.6808636,783.0714556,1851.651019,1189.803846,792.6522646,713.1315499,457.90677,809.2590002,810.2877,2370.611507,2373.954522,2368.154375,450.298023,2358.475816,3651.56567,3353.921871,772.2579158,672.2662059,623.8800724,518.4672958,607.3785802,530.1891956,631.6850926,549.1560039,794.8877867,8402.369493,2374.443831,1476.722027,1649.49595,2246.38035,2240.916588,368.2224259,367.45605
2015/1/12 00:00,574.9980787,449.8353904,230.31888,301.0392,1464.73888,483.57408,693.18656,302.31344,267.27184,302.8906364,267.811148,6786.9208,443.20859,12936.08448,13897.88979,1019.392,8689.36112,351.0956504,8007.64272,6631.050935,8556.847674,278.962992,1178.672,633.61584,756.0830464,733.6564224,6953.20912,4849.75744,6968.370631,278.962992,351.0956504,1178.672,633.61584,10.69,1835.54272,1835.54272,315.3744,597.3,720.449708,674.07296,817.0126008,867.43888,928.2862468,509.696,574.36368,772.508,1832.35712,1181.386642,784.93184,707.52176,455.6561504,792.89584,793.2490764,2326.44368,2326.562198,2319.450189,443.43552,2314.65696,3606.41776,3312.38688,762.807848,665.1182384,618.8436672,515.1139972,599.8707792,524.4867408,623.8774608,543.2499248,784.93184,8314.73456,2353.83984,1463.7832,1635.16848,2228.64576,2232.262498,365.38832,365.882836
2015/1/13 00:00,568.9687612,445.096209,229.72502,301.41452,1462.78442,483.02792,692.36126,301.73314,266.36632,303.1584108,267.714517,6799.98804,452.8523027,12894.5514,13844.23409,1018.94676,8661.36608,352.4942487,7982.06824,6581.976866,8538.614806,281.437046,1185.2664,638.8331,750.1015764,731.55152,6914.69124,4823.26956,6947.75731,281.437046,352.4942487,1185.2664,638.8331,10.67,1826.96708,1826.96708,320.85034,597.73112,720.9438824,676.43026,819.3572471,864.09744,923.803615,510.11062,576.38358,769.4673,1829.83466,1178.698,783.8052,703.51296,452.8523027,805.15274,810.3077423,2361.29282,2376.249135,2359.252595,450.21006,2349.50388,3576.82812,3284.65358,757.2386644,658.5747952,614.3180921,510.0715674,595.2490702,519.3059932,619.1965494,537.8847254,783.8052,8292.72274,2353.96456,1460.8727,1632.29026,2227.79104,2242.014814,365.77576,368.3902579
2015/1/14 00:00,566.5027552,443.356096,227.91712,299.53912,1455.67736,479.38992,685.9796,299.2208,264.52392,299.1451033,264.6139245,6769.71144,439.5218519,12761.4488,13651.82647,1008.75608,8571.72096,341.8076796,7899.42912,6461.817387,8381.562409,274.964816,1161.868,624.86216,746.2598584,727.058796,6833.69376,4766.52368,6837.548741,274.964816,341.8076796,1161.868,624.86216,10.59,1811.87744,1811.87744,312.90856,590.4836,709.390521,671.33688,810.3566851,858.82736,915.0762382,503.90056,572.02104,764.92296,1821.42704,1169.180674,776.38248,699.66736,448.9053244,781.79392,781.8309287,2284.58264,2285.063223,2280.838369,439.59992,2273.12312,3530.48712,3242.40752,752.1201296,656.6082136,609.9182057,508.3364858,591.19982,517.731564,614.9878736,536.2546048,777.01912,8246.71624,2341.56192,1452.17584,1618.6572,2205.63928,2208.118749,363.83976,364.078733
2015/1/15 00:00,565.039886,440.6176706,225.9985311,294.3384526,1436.727652,476.1544298,682.1277746,295.609893,261.9167224,300.4814758,266.0552046,6718.926794,442.3027452,12542.12383,13381.34194,1002.212895,8424.24623,346.0079854,7763.732943,6451.923486,8355.523637,274.1543363,1161.778666,623.9593763,741.4690767,717.71857,6747.534203,4706.554501,6857.189345,274.1543363,346.0079854,1161.778666,623.9593763,10.48,1790.188083,1790.188083,310.8671778,580.4125426,695.6351974,663.0561686,798.914011,853.7722286,907.8058036,495.2260358,565.1552578,760.0034991,1797.181005,1151.409092,768.5857218,697.7029195,446.7931284,778.1215248,787.3138544,2277.149756,2303.94078,2279.187477,437.3754976,2265.706793,3544.140115,3254.569564,744.0342077,651.2730947,605.5356585,506.0287668,584.8212622,513.5029916,608.3492668,531.8753053,763.8178203,8079.050162,2317.517989,1423.377528,1607.418526,2191.64539,2223.86228,357.2747524,362.5984434
2015/1/16 00:00,554.338988,433.3771647,228.1615315,297.1479585,1445.550452,478.7911195,686.3833035,298.097313,264.553454,301.5753741,267.6987753,6756.555977,434.8724259,12622.30098,13305.77063,1009.480285,8477.735685,344.5494188,7813.187535,6485.023804,8327.608092,273.414096,1157.896039,622.143649,733.8795091,724.4176093,6796.428866,4740.44347,6880.263572,273.414096,344.5494188,1157.896039,622.143649,10.56,1802.824196,1802.824196,307.9073095,586.701081,695.5749471,669.611374,797.5729674,861.380983,905.4625701,500.9427245,570.5620545,767.078436,1808.520323,1145.176329,774.3568205,692.0794305,438.186441,769.2935965,775.1113095,2255.666292,2273.046135,2263.615648,431.3233945,2243.957587,3489.194239,3204.387889,735.1484797,642.6813514,596.784157,498.0817406,577.8151229,506.7084708,601.0616501,524.8348128,768.0277905,8151.474189,2330.665298,1438.904971,1617.383617,2207.565664,2223.335908,360.75471,363.0687654
2015/1/19 00:00,557.8719154,439.1602239,227.4902084,295.9581352,1445.550452,478.7911195,686.3833035,297.2202168,263.7750544,295.36326,262.180474,6756.555977,433.564094,12622.30098,13305.77063,1007.456637,8477.735685,346.23225,7813.187535,6485.023804,8327.608092,274.8498204,1164.585796,625.6769532,740.7851055,724.4176093,6775.169549,4725.864551,6733.553036,274.8498204,346.23225,1164.585796,625.6769532,10.56,1797.204198,1797.204198,307.9073095,586.701081,695.5749471,669.611374,797.5729674,861.380983,905.4625701,500.9427245,570.5620545,767.078436,1808.520323,1145.176329,774.3568205,698.2466452,439.033784,779.335388,775.237396,2280.581451,2267.733474,2276.545681,436.0491928,2268.907196,3489.194239,3204.387889,735.1484797,642.6813514,596.784157,498.0817406,577.8151229,506.7084708,601.0616501,524.8348128,768.0277905,8151.474189,2330.665298,1438.904971,1617.383617,2203.278953,2196.627504,359.693256,358.447018
2015/1/20 00:00,562.5739388,441.7382007,228.5284484,299.2106176,1453.897355,479.2441248,686.8531868,299.2106176,264.9788944,299.4600864,264.9634588,6779.782956,437.0796114,12603.93031,13219.18109,1011.737597,8464.427482,344.1438078,7801.980246,6447.635458,8238.943036,274.0439618,1159.124183,623.4611068,744.2578848,727.5223757,6809.894194,4749.968554,6815.285863,274.0439618,344.1438078,1159.124183,623.4611068,10.6,1800.652032,1800.652032,312.205994,588.5954628,694.3363768,675.125652,799.6611866,864.3510108,903.8850402,502.382234,574.9661656,769.5798512,1819.035736,1146.095404,775.9190592,701.7503256,441.8504216,780.9904256,780.2109604,2280.213118,2278.612349,2267.34422,437.405352,2268.485583,3544.885114,3255.183308,744.6255589,654.5834485,601.8413766,505.0930156,585.1691209,516.0115312,608.7097698,534.4713049,773.7003364,8178.529201,2344.873039,1450.727751,1616.49804,2212.700552,2219.160714,363.2366184,364.4165022
2015/1/21 00:00,559.1882845,439.7231654,228.4440096,300.0694104,1456.488326,479.606208,686.27862,299.75388,265.045536,299.027268,264.383865,6773.491097,438.6948822,12588.40084,13178.3505,1012.852584,8453.690477,346.9484817,7792.338758,6449.464394,8286.970418,275.8366757,1169.355662,627.905496,741.5027506,728.2473185,6827.762326,4762.300327,6812.351699,275.8366757,346.9484817,1169.355662,627.905496,10.59,1803.887297,1803.887297,314.5838088,587.2020744,691.044723,676.1816472,799.3509408,868.9707216,906.9278238,501.0622752,576.1585104,773.3650104,1822.50359,1146.514306,776.204784,698.2687752,439.0595496,781.8843312,776.0122272,2282.862444,2266.043224,2289.564992,442.0580904,2271.187819,3531.100706,3242.39039,742.2821107,652.0467269,599.0646647,502.3986303,583.2989634,513.9895557,606.7681145,532.3786674,774.9426624,8176.970316,2342.182159,1453.333022,1618.039891,2215.338938,2210.978446,364.437612,363.5733978
2015/1/22 00:00,559.3150083,440.8032627,231.2836202,303.4415889,1472.148602,484.9393617,695.7414624,303.7566892,268.4654556,308.0459052,272.6425251,6849.965422,446.3745759,12790.86648,13426.27567,1026.281677,8589.319078,343.5500668,7917.525238,6465.520508,8457.345414,276.8471236,1171.542915,630.2006,743.4318928,737.2559269,6942.28981,4842.14631,7045.637623,276.8471236,343.5500668,1171.542915,630.2006,10.73,1839.240451,1839.240451,314.7851997,590.8130625,697.118103,685.0280522,812.4528258,879.7600376,920.8528659,504.16048,583.8808559,783.3393458,1842.076354,1162.106827,789.9564521,700.4679669,441.2648097,783.6544461,791.6487777,2278.490269,2302.314656,2279.565318,441.7706206,2267.146659,3566.620296,3274.837418,746.3780806,655.7615363,601.0435489,504.1441326,586.4961884,516.8968341,610.0908989,535.3869197,785.2299476,8271.067775,2371.759958,1467.737197,1637.261159,2244.459437,2295.744957,368.667351,377.0277489
2015/1/23 00:00,578.5870146,447.2793522,229.7689434,303.6344724,1467.252295,482.1690276,687.7352232,302.3771868,266.8588686,304.9737975,268.947653,6827.375129,453.002015,12659.92303,13023.98628,1019.972943,8501.450906,341.2689308,7836.661145,6325.537745,8448.922665,278.2058711,1178.076607,633.0432996,752.0768138,731.6804981,6862.893448,4787.114922,6925.223718,278.2058711,341.2689308,1178.076607,633.0432996,10.68,1821.806834,1821.806834,319.6648638,586.8380538,678.432939,683.9633664,794.3586515,873.4991706,895.6598895,501.0283116,582.4375542,777.6311436,1836.265619,1135.358594,784.8605358,708.1661142,437.6641515,793.9758564,801.4925415,2312.46254,2333.495419,2309.654249,448.8509592,2300.832648,3590.807674,3297.231486,755.8172384,664.6766053,620.4950514,520.9487503,593.8882828,523.9014799,617.7798524,542.644465,784.8605358,8218.247324,2358.353464,1469.452545,1621.269781,2230.738976,2260.373047,368.6990022,373.4591415
2015/1/26 00:00,565.6572955,444.2643726,230.0280398,304.3013987,1468.857524,480.4264101,686.9502224,302.1076708,267.0080244,301.0106024,265.8458124,6827.821394,444.4829456,12650.60202,12867.8516,1021.650422,8494.427819,335.497505,7830.668434,6251.304693,8441.818462,276.4410544,1176.464934,629.913297,744.6891407,733.1877387,6865.114768,4788.594616,6845.529669,276.4410544,335.497505,1176.464934,629.913297,10.68,1821.420936,1821.420936,318.4039352,589.7994154,673.7573764,686.0100533,788.0429439,874.9840424,886.8560038,503.3038582,584.4717905,778.7734045,1838.030591,1123.515041,784.1010294,702.9330971,429.3620859,785.0411985,781.3616338,2288.0582,2277.975096,2284.059878,446.5803225,2276.776171,3563.240889,3271.475078,748.7381357,661.6408702,605.0277943,510.4239598,588.2544042,521.4459879,611.9215943,540.0989429,784.7278088,8223.345728,2358.257493,1473.871759,1621.478308,2234.781951,2230.150982,369.799846,368.8786471
2015/1/27 00:00,566.7650697,445.3152049,227.4189918,300.719328,1451.910506,475.8256867,681.0039782,297.9000843,264.0691599,294.30609,260.782015,6749.895916,439.69471,12489.24959,12751.85236,1009.915743,8385.99701,331.7885192,7730.992724,6189.494958,8301.896022,272.6208658,1173.118629,623.0528577,746.3352522,723.9379273,6766.18488,4719.413954,6687.87652,272.6208658,331.7885192,1173.118629,623.0528577,10.56,1803.689469,1803.689469,315.7552944,584.2099445,670.4815,675.0522415,778.46431,866.7608131,882.2125,498.6928856,575.1257148,771.5330259,1816.84594,1114.763715,773.725771,704.4976757,431.93124,777.7980119,770.347955,2277.63566,2255.993805,2264.130011,443.8742581,2266.358686,3527.500367,3238.684513,751.2219413,665.0627213,606.7928152,512.8583571,590.1804762,524.1193313,613.9247731,542.8704344,773.725771,8102.506394,2331.827789,1456.922494,1603.836416,2209.660562,2190.71008,365.2486838,362.06001
2015/1/28 00:00,560.6759491,440.7965063,224.3079788,296.6754971,1439.831663,469.2923914,670.1044227,293.2294248,260.3350983,293.529012,260.480346,6683.500586,447.045396,12320.64831,12666.52313,996.228174,8272.453196,335.2314917,7626.471279,6164.799317,8133.710945,272.9289262,1174.170816,623.425807,740.1818693,715.5393196,6672.84909,4654.39056,6675.830532,272.9289262,335.2314917,1174.170816,623.425807,10.45,1775.667072,1775.667072,317.3519309,578.0003085,668.08056,665.0919539,772.201626,855.252489,876.322692,493.4148975,566.4089744,760.9554197,1801.982534,1112.638422,763.4616541,701.1190734,432.830916,781.9451328,784.639296,2276.913952,2283.911574,2275.199186,445.4831646,2265.322618,3529.404594,3240.2478,745.5201486,660.1515393,601.8197615,508.7611145,585.6787841,520.2284728,609.2405203,538.840396,766.2811678,8031.854693,2312.627793,1437.638708,1578.927672,2179.48409,2192.228178,360.5844743,362.46924
2015/1/29 00:00,552.5940634,435.2597763,227.5167844,302.515392,1464.048449,477.407103,680.659632,296.8432284,264.0707276,295.22937,262.54453,6770.987737,434.13994,12478.4448,12750.28503,1007.439279,8378.100757,325.8291064,7724.226342,6118.319085,8204.843366,270.7197638,1168.780822,618.8960728,731.0189912,725.5264461,6760.588771,4715.773793,6724.55056,270.7197638,325.8291064,1168.780822,618.8960728,10.63,1806.899227,1806.899227,312.9143586,586.7538124,673.59192,672.781627,776.26495,867.8410308,883.91176,500.4108776,572.8885236,772.3596102,1832.423963,1125.14009,775.195692,699.566844,429.16616,771.7293698,767.3832,2253.42455,2241.04316,2255.626598,436.441477,2242.080223,3506.657586,3219.267963,739.7887863,656.3638646,596.072006,504.8919605,581.1509752,517.2225403,604.5297429,535.7263984,781.498096,8158.461978,2349.221091,1461.842608,1596.714053,2204.265799,2196.98968,367.4301532,366.28337
2015/1/30 00:00,561.7877754,441.2872085,224.35605,301.35025,1453.73885,472.6939,671.17485,292.8304,260.6443,294.3469376,261.8006784,6728.7882,443.487488,12325.06745,12660.13718,997.45355,8274.66765,323.1488216,7629.3679,5985.608636,8140.132049,271.089005,1180.157,621.6335,734.6161775,715.9861055,6716.48175,4684.6553,6747.80519,271.089005,323.1488216,1180.157,621.6335,10.49,1784.43525,1784.43525,318.7055,579.03425,668.0924416,668.01935,774.6724992,855.7716,875.8877888,493.83575,568.93665,761.7377,1819.4613,1122.667117,762.9999,704.9387,434.9038592,774.04415,776.103104,2257.4447,2263.216794,2263.922154,442.08555,2246.0849,3506.3916,3218.92555,747.045692,663.9203555,603.5793181,512.1136003,586.828335,523.1535005,610.4346305,541.8719265,776.56855,8146.2388,2330.0212,1451.84555,1574.27895,2182.02825,2191.686554,366.038,367.6654336
2015/2/2 00:00,557.3305405,438.1466553,227.8152219,304.176096,1470.184464,480.0279015,683.4456657,297.5222439,264.5698335,296.793702,263.816624,6806.573848,435.154051,12547.89766,12864.28644,1013.60347,8423.776759,324.4061605,7767.263351,6107.470202,8239.158079,271.6039057,1187.237325,623.5609968,730.0955059,728.1500463,6837.625158,4769.227705,6820.878449,271.6039057,324.4061605,1187.237325,623.5609968,10.61,1811.115172,1811.115172,314.3152992,589.0243359,678.5392245,675.5244132,782.130263,867.2187237,886.079748,502.5242586,575.3997816,771.8468436,1840.265381,1133.76628,773.4310941,697.3870701,429.418907,766.1435418,764.207938,2255.339012,2249.251788,2253.117668,436.3025877,2243.932408,3517.35296,3229.019369,738.7740302,657.9519067,596.3976246,507.0870946,580.2570936,518.3857746,603.602609,536.9341795,787.3724985,8255.212505,2362.117496,1464.481162,1605.162607,2217.63385,2215.19937,369.4472166,369.199895
2015/2/3 00:00,564.0214559,443.0133519,230.5318887,306.1109304,1483.752568,484.7810499,692.8605873,301.0512456,267.5308338,297.8248323,264.8526487,6861.248819,440.1069724,12747.55962,13089.2401,1027.432245,8557.508148,321.5009204,7870.339706,6060.207808,8377.190873,274.2665392,1199.145298,630.2469879,740.1844517,736.7312168,6940.306394,4840.853432,6872.191528,274.2665392,321.5009204,1199.145298,630.2469879,10.72,1838.879195,1838.879195,319.392603,593.5642731,684.8895963,680.2113753,788.46526,878.4877734,898.8503964,506.2847103,579.3339096,781.7213016,1857.220552,1146.500167,782.9862228,702.031266,432.9391064,785.5160652,778.0718543,2317.019408,2295.150693,2303.889454,444.3035715,2305.318887,3554.112342,3262.548005,749.1780414,663.1096407,605.3334516,511.5132535,588.4065569,522.4282671,612.0795572,541.1206401,796.5841257,8334.565787,2380.265468,1472.368277,1627.321124,2248.081203,2220.96328,371.8868328,367.3531325
2015/2/4 00:00,568.4256003,445.7911414,228.8093643,303.0858567,1474.199536,481.538277,688.0017474,298.3648932,265.6328796,299.608337,266.7597121,6812.979792,446.1637404,12591.75385,13084.9429,1020.98704,8452.727781,330.3412018,7774.167961,6125.70163,8383.89548,275.5154299,1201.957307,632.2943781,749.2861482,729.8609571,6862.707275,4786.742258,6891.713699,275.5154299,330.3412018,1201.957307,632.2943781,10.67,1815.0531,1815.0531,317.878209,590.4351684,689.460149,673.524126,790.532841,870.5456694,901.3518283,503.56944,573.7544307,774.5527449,1845.267267,1152.950637,778.3295157,706.8856014,441.1101058,784.9388646,789.4499193,2310.124806,2323.588994,2302.608718,443.4558381,2298.479763,3589.505915,3294.917792,757.8373868,668.4915789,613.2657782,516.4561879,595.1813104,526.6486569,619.1260372,545.4915959,787.4567118,8258.538816,2362.999597,1458.777722,1606.701245,2233.959928,2252.477136,368.235153,371.4421431
2015/2/5 00:00,563.5682266,444.4992847,231.4673404,308.0975362,1494.131143,486.2706252,695.6634236,301.7905242,268.6787112,300.176658,267.18233,6873.381678,443.271624,12771.38395,13159.35736,1033.403916,8573.121412,331.9369172,7885.026402,6195.009201,8482.026883,277.7292734,1212.523057,636.6928614,747.3304659,738.4943421,6955.688184,4851.668981,6922.353468,277.7292734,331.9369172,1212.523057,636.6928614,10.79,1835.655843,1835.655843,320.3962096,597.589387,691.804986,681.4726466,792.939774,882.3509788,905.909484,509.9219202,580.245104,785.222994,1870.344409,1159.105088,786.799747,703.5471886,435.381676,791.8453566,788.277532,2344.947062,2335.065974,2330.970671,445.2750472,2332.963739,3624.324446,3326.94883,756.3211115,666.6700894,608.5767936,512.1329383,593.9660086,525.1911963,617.8632771,543.979785,797.5216674,8480.408335,2398.241313,1483.409222,1630.993303,2261.063802,2242.179768,374.3211622,371.18619
2015/2/6 00:00,574.0734586,450.5235642,230.8229461,306.0844524,1486.021122,483.3741095,694.9880519,300.7311235,267.9813467,303.502268,270.3405,6822.975134,450.5675,12750.68473,13225.77817,1030.988166,8559.028206,336.1930821,7872.227598,6218.955377,8566.051488,279.8216506,1215.835464,639.5653527,754.2210617,735.0970814,6931.931122,4835.000702,6996.41214,279.8216506,336.1930821,1215.835464,639.5653527,10.73,1830.838484,1830.838484,322.7742425,592.3300977,690.26941,675.4641465,790.836076,876.3714311,904.73954,505.4172285,575.3254059,779.6966092,1860.439244,1160.66188,785.3648398,710.1033335,442.277058,795.1267925,802.370604,2364.911767,2386.926388,2374.573927,446.2157089,2352.945502,3631.761306,3333.864298,761.1835383,672.8662075,615.561714,519.4827003,597.762152,530.0519885,621.8111949,549.0122198,791.9777755,8436.846346,2383.176066,1472.480349,1622.68846,2255.955779,2283.47609,371.8989077,376.313976
