Datetime,502,504,54R,54S,558,559,55E,55Q,57I,57J,596,597,599,59M,59O,59S,59T,59X,601,603,60N,60O,60T,60U,61D,61E,62H,639,63Q,640,64B,64C,64D,64E,64F,64S,64Z,65F,66A,66L,66M,66P,66Q,66R,66S,66T,66U,66V,66W,676,677,678,67I,68I,69C,69H,69M,72E,72F,72G,72H,72I,72L,772,780,815,816,817,AD8,C15,D03,D16,E21,E22,E23,E24,E25,E26,E27,E28,F00,F0A,F16,F17,F18,F60,F61,HS7,HS8,IN7,IO0,IP4,IP6,IR3,IR4,J63,J90,J92,J93,J94,J95,JB1,JB2,JB3,JB7,JB8,JB9,JE1,JE2,JE7,JE8,JK3,L03,L0A,L0B,L12,L13,L14,L15,L21,L22,L24,L29,L30,L31,L44,L45,L46,L62,L63,L66,L71,L72,L73,L74,L88,L90,L93,L94,L95,L96,L97,M59,MS8,MS9,MV1,MV2,MV5,MV6,MV7,MV8,MY0,MY1,MY2,MY3,S61,S63,S66,S68,S75,S76,S77,S83,SB0,SB9,SD6,SE5,SH6,SI1,UG5,V41,Y07,Y10,Y17,Y22,Y24,Y26,Y55,Y56,Y76,Y84,Y85,Y86,Y87,Y88
2015/5/12 00:00,668.577651,291.7709841,296.0843883,1656.039113,475.3987629,428.259417,320.7324123,413.3493078,242.7830364,549.7476556,270.5120634,261.5771547,453.2155413,271.0657521,254.7989481,581.9432047,255.1410719,410.4204096,658.4103411,333.0564243,524.6948109,326.8944183,433.4971221,271.4363643,435.3457239,337.9860291,340.4508315,64.98143427,4963.653581,57.88275064,386.3577762,426.1582897,2189.668832,1683.76814,6431.14748,368.0003425,302.2772043,2927.375482,7477.329731,4154.116345,4573.152727,2871.981455,2874.575799,2085.22283,200.4432573,200.5732953,2389.934027,1952.431601,165.4498611,333.0564243,1780.511634,332.6873407,3638.356443,340.7589318,273.86072,539.175525,762.2401422,509.9359551,359.6867135,452.2912404,449.826438,355.529899,429.7999185,1476.148617,428.259417,35.7396348,469.4318772,217.1182814,617.9259617,770.8669506,1602.161304,1946.965249,405.1518945,667.1056249,650.061792,393.7521834,557.363807,647.66304,467.0800548,457.8370458,320.7324123,413.3493078,35.7396348,469.4318772,217.1182814,348.4614393,390.5008536,421.8509308,330.5916219,724.6519056,831.87081,831.87081,724.6519056,772.000801,772.000801,382.9686729,313.0299048,480.9445683,3139.850157,487.1065743,334.9050261,365.4069558,622.9788066,784.8097829,344.7642357,510.8302974,642.5262272,380.5038705,534.5540205,344.1480351,451.0588392,393.6165519,793.0501722,435.3457239,345.260122,342.2994333,268.9715619,545.9537316,260.9609541,268.9715619,219.9836142,260.9609541,649.7961899,648.5511315,255.1410719,269.3348086,261.3724685,254.7989481,538.6696172,456.2767066,367.0222685,327.4102715,510.9745212,391.9631555,490.1875773,322.4717748,311.813425,514.4364082,363.1099725,455.988444,454.4479425,359.442195,47.59603718,830.9465091,607.8818919,645.9881142,877.5883545,649.7961899,952.018925,650.7078336,953.2623282,938.4735138,522.5381088,567.5207526,305.019297,614.3519982,364.5367011,660.8742283,355.2396459,332.748324,299.7815919,236.1006934,665.0284927,580.6550684,344.074091,471.2948669,320.3380439,476.529491,309.9119298,15.2709,74683.82082,641.4648246,291.1547835,643.2186046,641.4648246,291.1547835,643.2186046,340.4508315,340.9958695,291.7105705,253.5656845,290.487978,543.516259,905.5067817,540.4079262
2015/5/13 00:00,667.0030334,291.1789892,296.1037924,1655.349476,475.8591092,428.4578784,321.9590092,413.2776678,243.4699582,551.0368904,270.5563758,261.63017,452.7740942,267.9036138,257.6287674,582.1884734,255.0968519,410.0822065,657.7690274,332.7320162,523.8759404,326.5760122,433.0748814,271.1719762,434.3060822,337.3490192,340.119221,64.99201223,4983.214894,58.10116358,386.289251,426.4305584,2189.998423,1683.667094,6436.263177,370.2496482,302.0135562,2955.850943,7464.611544,4151.301297,4573.398513,2844.139528,2871.160266,2082.883953,198.3317451,200.3779302,2386.990551,1950.222067,165.2887074,333.0398164,1780.316357,329.8606511,3637.890564,340.7348214,275.8433634,537.7269494,760.5742942,509.8475751,361.8907584,451.8506936,449.6960922,357.7113135,429.381279,1476.238906,428.4578784,35.8587233,468.6582598,216.6297808,617.2933011,771.039501,1608.11394,1960.126828,405.9884638,663.1825892,654.0548452,394.9076566,554.1520487,652.12263,468.1641042,458.9300982,321.9590092,413.2776678,35.8587233,468.6582598,216.6297808,347.5064258,389.7409162,422.8251347,330.6389748,726.408472,830.7527398,830.7527398,726.408472,771.5208723,771.5208723,383.211249,313.3406036,481.707313,3146.333644,487.5555168,334.5788174,365.0510372,622.3720044,784.6737629,344.736224,510.6405318,642.7609959,380.133247,534.033347,343.8128234,450.927293,393.5483319,792.2777148,434.9216826,347.3856261,342.2738224,268.7095746,545.7297546,260.7067694,268.7095746,219.7693428,260.7067694,650.0296986,656.2300264,255.0968519,266.1729703,258.2120102,257.6287674,538.9223859,456.1976266,369.2662494,329.438598,511.2320899,394.3429188,489.7101182,325.4722598,314.7222976,514.3472482,365.3326542,455.544296,454.005295,361.6449087,48.11215848,831.3683402,608.2131952,646.9145403,878.8207693,651.4142134,954.2768259,656.5378266,961.875625,938.1750096,522.3369394,566.9679684,304.722198,617.4472012,366.5502933,663.5287179,357.6638324,335.1944178,300.7207954,236.0597734,666.6438762,582.8196787,345.3549024,473.0335034,321.5188549,478.2876528,311.0567261,15.2711,74632.00669,639.9166158,290.5633888,634.8000358,639.9166158,290.5633888,634.8000358,340.4270212,337.4754825,292.8069927,254.9461389,291.8235939,536.499485,903.7013872,539.2659504
2015/5/15 00:00,667.34378,290.202708,295.406765,1651.216674,475.712034,426.120432,321.42705,417.5054604,242.141711,554.581188,269.998722,260.20285,450.610112,268.9195572,258.672245,587.716542,257.7581748,408.2429656,656.629545,331.529043,523.46691,326.324986,431.018368,269.998722,435.304062,337.957584,339.488189,64.79357086,5018.436562,57.98338157,384.487976,430.0620156,2181.418246,1677.236959,6496.27335,372.0107687,300.6720462,2959.098232,7547.536055,4134.470226,4615.231622,2849.989237,2861.925229,2076.112622,198.4633308,199.284771,2378.866291,1943.562229,164.386977,332.141285,1775.807921,330.6559536,3622.023672,339.182068,276.4845091,537.548476,760.098443,514.8187632,363.1475075,450.303991,448.773386,359.7006837,427.344916,1491.439723,426.120432,35.8467691,474.0099588,216.7030559,617.3083026,770.506557,1608.285445,1968.240028,405.610325,665.8462188,653.2114386,395.508332,558.06912,652.7290077,467.446767,458.263137,321.42705,417.5054604,35.8467691,474.0099588,216.7030559,347.753456,394.4851092,422.2020832,329.4780323,726.425133,828.975668,828.975668,726.425133,779.9015952,779.9015952,381.732887,312.24342,479.997728,3134.67904,485.814027,333.059648,363.671748,622.037872,794.5509096,342.85552,508.16086,648.4065588,379.59004,533.568903,342.243278,448.773386,398.3218344,791.016664,432.855094,348.1292038,341.018794,268.468117,543.058654,259.590608,268.161996,219.182636,259.590608,656.4288024,659.078513,257.7581748,267.5243844,258.4557612,258.672245,543.4198056,460.0582308,371.2721636,330.1564797,516.9115224,395.6461319,488.262995,326.4813436,314.6009868,519.701868,366.5943313,453.977443,453.365201,363.6399109,47.90056406,828.669547,606.11958,653.2896636,887.3299008,655.731216,960.925266,654.180577,958.464851,934.281292,520.4057,564.487124,303.365911,612.854242,368.3256192,666.8925984,355.406481,333.059648,298.774096,237.8769624,670.7293236,578.9421576,343.0575599,469.8467556,319.3546108,475.0661187,308.9618029,15.2718,74526.99418,640.405132,289.590466,638.291556,640.405132,289.590466,638.291556,339.79431,338.329404,294.9496366,256.2959697,293.4724264,538.5367008,903.05695,539.079081
2015/5/18 00:00,668.2171732,289.5709784,295.0807856,1648.962855,476.2922224,427.010058,320.1810184,415.8020425,242.4315168,553.242885,269.368352,260.18534,450.2736884,270.706267,255.593834,585.6023745,256.788207,410.143926,655.3609564,331.2006328,521.901182,325.0786248,430.9893632,269.6744524,433.132066,336.0982392,338.8531428,65.049396,5012.937261,57.78778512,385.9926044,430.763957,2182.801952,1678.348493,6484.772106,369.2983424,302.0598747,2947.284848,7514.012643,4133.885902,4603.746297,2862.944942,2862.03874,2076.279013,199.3762095,199.2713604,2379.012309,1943.73754,164.3759148,331.8128336,1773.851818,331.945731,3617.494527,340.3836448,275.9941856,538.1245032,761.2716948,512.880511,360.7270944,449.6614876,447.8248852,356.8088096,427.010058,1486.100857,427.010058,35.6606966,472.1701855,215.9538322,615.283231,775.3523132,1604.404367,1958.618994,404.6647288,667.370977,651.90988,393.6451144,557.7662545,649.992498,466.4970096,457.3139976,320.1810184,415.8020425,35.6606966,472.1701855,215.9538322,346.5056528,392.8372435,420.5207295,329.2415902,723.3152452,827.3893812,827.3893812,723.3152452,776.9756995,776.9756995,382.0132992,312.5285084,479.9654272,3134.161996,486.0874352,333.0372352,362.728974,620.1594104,790.1978565,342.832448,508.126664,646.493887,378.6461948,532.0024952,342.2202472,448.7431864,396.3167585,789.4329316,432.5198652,346.0335264,340.6897452,267.83785,542.7160092,259.2670388,267.5317496,218.861786,259.2670388,653.8008685,650.7694504,256.788207,268.9665095,260.6156735,255.593834,541.7604855,458.600077,368.563664,328.156352,514.6202685,393.052944,487.6179372,323.684475,312.554272,517.751832,364.1555936,453.3346924,452.4163912,360.7270944,47.80512672,828.001582,605.7726916,651.365208,884.8406645,653.1049655,956.866625,651.3816512,954.4210472,936.0550232,521.2889812,565.9796396,303.9576972,614.9557036,366.044978,664.2394135,355.6886648,333.3433356,299.3661912,237.302923,669.458686,578.7868803,342.9640712,469.6620877,319.2290462,474.8780386,308.8399986,15.2726,74361.58237,641.280338,289.264878,645.102081,641.280338,289.264878,645.102081,339.4653436,340.99247,293.87136,254.688512,292.646896,544.5440975,904.2205816,539.9611056
2015/5/19 00:00,670.0978935,289.5484725,295.0636815,1649.966693,473.695173,427.122297,318.3501195,409.472964,242.056395,545.8497336,269.3260395,260.1340245,450.7151355,270.0122976,252.474012,577.374012,253.2221928,408.9221073,655.3906695,331.2189405,521.493651,325.0909305,431.1055035,269.9388405,432.024705,335.5085475,338.878953,64.63824948,4924.297879,57.52152842,385.1454285,422.8365168,2183.409963,1678.76834,6381.26779,368.2927518,301.1610515,2935.826352,7420.883666,4151.726775,4548.74778,2875.905094,2861.78067,2075.863388,200.453292,199.4667255,2378.587082,1943.191971,164.5370685,331.8317415,1774.671696,333.4035096,3614.300298,339.7981545,274.6299869,539.5712805,762.937245,505.7590752,360.7116925,450.7151355,447.957531,356.0652368,427.4286975,1464.508325,427.122297,35.45053785,466.011072,215.8897923,615.7393808,769.065255,1601.91306,1942.854984,403.5294585,668.5202952,654.9915483,390.967038,556.8147,650.6918226,465.115959,455.923944,318.3501195,409.472964,35.45053785,466.011072,215.8897923,346.232565,387.8856864,417.9609221,328.6145363,719.7347745,827.28135,827.28135,719.7347745,763.7784408,763.7784408,381.162222,311.6093085,479.210382,3128.349105,485.0319915,333.363744,362.4717915,619.8482115,776.7993384,342.8621595,508.012029,636.3107064,378.4046175,531.911268,342.2493585,448.570332,389.5989624,789.287688,432.9439065,345.3050236,340.717356,267.794037,542.941686,259.5212235,267.4876365,218.769957,259.5212235,644.8770864,642.828249,253.2221928,268.6416768,260.417952,252.474012,533.1714912,451.6195536,367.5591009,327.4528517,506.1017304,392.9923321,488.7087975,323.092072,312.201328,510.556248,364.1353967,454.698342,452.247138,359.9780416,47.76995253,829.119753,606.3665895,641.4505344,871.3721736,644.8770864,944.7003864,643.1346495,942.1815375,933.908724,519.9616485,565.002522,303.6428955,612.801,362.5292016,656.5273632,352.973376,330.91254,298.7404875,233.6908464,660.2965704,580.2275628,343.8181291,470.8119443,320.0108102,476.0422008,309.5962572,15.273,74333.3741,643.1346495,289.242072,645.5623968,643.1346495,289.242072,645.5623968,339.1853535,340.2566136,294.1940109,254.0877617,292.4821588,544.821768,906.332679,541.103283
2015/5/20 00:00,672.5500976,290.2520038,295.4679489,1651.306855,471.8896214,426.480217,318.1726511,407.8701105,242.0812167,543.7130427,269.6950437,260.4904347,451.3326613,270.3206088,251.592646,575.4552354,252.2309721,408.6539576,656.2886217,331.6727443,522.5149709,325.5363383,431.6961621,270.3086843,433.8439042,336.8886894,339.3432518,64.3310123,4904.339429,57.55234982,385.0594765,420.4987248,2184.560536,1679.841143,6351.169051,365.2360236,300.9600323,2911.217282,7386.37411,4152.19912,4525.139686,2868.402016,2862.940219,2076.866611,200.0099454,199.7400153,2379.391427,1944.013421,164.7625011,331.9795646,1775.569076,332.7810525,3620.78636,339.6500721,272.1081132,541.2310092,765.5166485,503.7793164,357.717885,451.6394816,448.5712786,353.1099936,428.0143185,1457.751667,426.480217,35.34569856,463.8455901,215.7253529,616.2823228,764.2893673,1596.32511,1931.836674,404.0823351,667.2686745,649.4315062,390.5822419,554.6350875,643.7263978,465.7532154,456.5486064,318.1726511,407.8701105,35.34569856,463.8455901,215.7253529,346.0932984,386.0260209,417.9199306,329.1874999,719.4936035,828.41481,828.41481,719.4936035,761.129997,761.129997,381.3776329,312.0362451,479.2533086,3129.56706,485.3897146,333.5136661,362.9684149,621.0042872,774.0999252,343.3319157,509.0148777,633.8199123,378.9230705,532.6400408,342.7182751,449.4917395,388.0739043,790.3690928,433.5370839,342.6816078,341.1841736,268.1609422,543.6855716,259.8767941,267.8541219,219.0696942,259.8767941,642.3527598,640.6407864,252.2309721,268.9553532,260.4225057,251.592646,531.0844284,449.8517202,364.5084618,324.7350834,504.1206303,389.9731248,489.3783785,321.0845168,310.2614432,508.557711,361.355694,455.3213252,452.8667628,356.9903232,47.1669837,829.6420912,606.8905534,638.5983069,867.6199338,643.0353876,942.026364,641.8680676,940.4042195,934.2678135,520.0604085,565.1629926,303.4452767,613.6406,361.792734,654.6400602,353.7638059,331.6727443,299.1497925,232.7760798,657.7118853,579.4025227,343.3288475,470.1223365,319.5441378,475.344418,309.1429297,15.2733,74433.68432,645.5499112,289.6383632,647.1311544,645.5499112,289.6383632,647.1311544,339.9568924,340.2899583,292.4798436,252.221424,290.7821994,545.7609261,909.7221895,543.071931
2015/5/21 00:00,670.623094,290.2559735,295.466482,1651.424694,471.0912685,426.3421955,318.4540195,408.127633,241.8288945,543.031746,270.333441,260.525425,450.8622355,270.8328142,251.943411,575.477039,252.3902266,408.2893161,657.137072,331.633541,523.1963535,325.8100315,431.2462035,270.0269405,434.617709,337.4570505,339.2960535,64.34058496,4901.629949,57.30521803,384.6581275,420.7642208,2181.97706,1677.783737,6353.471428,365.6630577,300.7076406,2902.072394,7388.30551,4142.660758,4521.849256,2867.139313,2861.795169,2075.927887,199.794699,199.5318255,2378.44388,1943.21317,164.5907685,332.246542,1776.170398,332.6496356,3619.464405,339.2960535,271.2827847,539.44088,762.8797445,504.0973944,357.1930332,451.168736,449.329733,353.321022,427.5681975,1460.379714,426.3421955,35.40080775,463.7969252,216.0522025,616.5564058,765.025248,1591.868533,1927.591934,404.2741595,667.689977,648.1131048,391.094638,554.985275,642.8632932,465.88076,456.685745,318.4540195,408.127633,35.40080775,463.7969252,216.0522025,346.6520655,385.928222,417.8214816,329.181537,719.3566735,828.777352,828.777352,719.3566735,762.6351502,762.6351502,381.899623,312.3240095,479.366782,3130.902608,485.8032925,333.1660435,363.509593,621.583014,776.2963262,343.28056,508.4843295,634.5616252,379.447619,533.31087,342.667559,449.0232325,389.343516,791.6907915,433.0852065,341.9469891,341.1350565,268.494438,543.4253865,259.6059235,268.1879375,219.1478575,259.6059235,642.7583308,641.199046,252.3902266,269.1251672,260.2454028,251.943411,531.7612758,450.1357492,364.9370556,324.280938,505.8050414,389.1371256,488.8682975,320.7802052,309.1073076,508.878806,360.581043,454.846742,453.62074,357.1930332,47.3676183,828.4708515,605.9514885,638.659978,867.8262054,641.7337426,940.2304382,640.8925455,938.8110315,934.213524,520.1313485,564.8804215,303.435495,613.001,360.313517,652.321154,352.475575,330.407539,298.531487,232.9230508,656.7610362,579.292075,343.265235,470.0154517,319.4685362,475.2351553,309.0720392,15.2736,74493.10752,643.65105,289.6429725,645.8320954,643.65105,289.6429725,645.8320954,339.602554,340.5048118,291.1268421,251.680728,289.4328372,544.3978636,906.628479,541.279883
2015/5/22 00:00,670.072831,289.2246905,294.416686,1645.251751,470.944533,425.743631,316.1009025,407.6800416,241.275085,542.6644032,269.0675315,259.2943635,448.954905,272.69568,248.604961,575.0470152,251.9026344,407.815976,654.191433,330.455243,520.7266075,324.6524245,429.7139805,269.0675315,433.3789185,336.563473,338.0905305,64.28606664,4900.0005,57.23882323,384.207667,420.973956,2176.667761,1673.65502,6348.6963,364.4165586,300.3416691,2900.601249,7380.849449,4137.104179,4523.339592,2889.551599,2853.765056,2070.079147,201.113064,198.8228865,2371.520298,1937.530556,164.0059755,331.066066,1770.165054,335.0748168,3601.106997,338.7013535,271.4408296,539.356709,762.917927,503.4643992,356.6887058,449.8711395,447.122436,352.3417886,425.743631,1457.899279,425.743631,35.15286365,463.2417864,215.3456487,613.8587903,764.4449845,1592.883641,1933.753241,401.921534,670.4905032,654.9719021,388.1780165,556.9809264,648.7523004,463.3092455,454.1469005,316.1009025,407.6800416,35.15286365,463.2417864,215.3456487,345.4204065,385.5235176,415.3901812,328.3173625,714.052087,825.221873,825.221873,714.052087,760.4800776,760.4800776,380.542729,311.2143185,477.9689975,3120.694707,484.382639,331.9823005,361.607216,618.4582875,773.4331224,341.7554685,506.372267,632.9948472,377.488614,530.4997755,341.1446455,447.122436,387.9096048,788.2670815,431.5464495,341.2330002,339.9229995,267.540474,541.189178,258.6835405,266.929651,218.063811,258.6835405,642.1983264,633.7288625,252.243504,270.991332,262.1287224,248.9103725,530.3930976,448.9252632,363.9335678,323.3623406,504.487008,388.5660986,487.7421655,321.6368652,309.9245984,508.2365736,360.0696414,453.841489,451.7036085,356.205715,47.65171764,826.1381075,604.4093585,638.1078912,866.4905232,641.5165872,939.7774872,633.7288625,928.45096,932.115898,519.19955,563.789629,302.968208,611.7392345,360.6400368,652.4244144,351.223225,329.233597,298.081624,232.4730672,656.5148496,578.7639548,342.9526816,469.5671271,319.1641798,474.7835556,308.7771347,15.274,74133.75504,643.196619,288.6138675,652.4244144,643.196619,288.6138675,652.4244144,338.395942,342.9148176,291.4849478,251.3967114,290.0359754,550.504404,906.461332,541.189178
2015/5/26 00:00,671.5892088,290.8070328,296.0274336,1655.788301,467.3794128,428.0728656,315.6807072,399.1461855,242.9021784,532.9755855,271.1537592,260.7129576,451.7182104,271.673682,246.2800848,563.7563475,246.915243,409.3408392,659.3059128,332.5702392,524.4967392,326.7356736,432.0649368,270.5395944,436.6711728,339.0189696,339.9402168,63.87621002,4813.843518,56.91764382,386.0025768,412.863699,2188.883347,1683.118634,6232.435158,361.7663189,301.4627921,2874.763022,7245.523716,4160.96652,4440.794066,2870.64063,2871.22044,2082.939919,199.7403795,199.9106424,2385.723166,1949.051993,164.9032488,332.8773216,1780.770838,332.9006325,3624.493567,340.5543816,268.7543572,540.7721064,764.9422584,493.830486,352.6803175,452.0252928,450.7969632,349.8110539,428.0728656,1432.309154,428.0728656,35.06881008,455.3545335,217.137965,618.4885202,756.958116,1583.201802,1902.050348,402.8921088,663.793824,650.983536,388.7663184,550.707981,643.8870585,464.3085888,455.0961168,315.6807072,399.1461855,35.06881008,455.3545335,217.137965,348.2314416,378.737202,415.5746119,330.3899542,715.1949096,831.5791392,831.5791392,715.1949096,747.7717725,747.7717725,382.6246704,312.9169656,481.1981208,3142.988364,487.0326864,333.7985688,364.5068088,623.6843544,761.489286,343.932288,509.4497016,621.3029895,380.4750936,534.9375408,343.0110408,449.875716,381.7483635,794.4221688,433.9074312,337.8557889,342.0897936,269.6183472,544.1500128,260.0987928,269.0041824,219.563916,260.0987928,629.667327,628.2905904,247.2498165,270.0008145,260.6327565,246.8942496,520.596366,440.6332995,361.049003,320.401102,496.1725005,384.4813224,489.796428,319.9940667,307.9188189,498.1799415,356.266897,455.7102816,455.4031992,353.6367387,47.22469227,830.9649744,607.7160696,626.321592,850.8204105,629.3327535,922.084566,629.8260024,923.0896944,936.9084024,521.7329976,565.9528632,304.011576,615.700212,353.6441895,640.7082525,351.3022656,329.1923328,300.0195048,228.179127,644.7231345,584.153637,346.1463521,473.8619223,322.0833752,479.1253146,311.6026529,15.275,74685.5105,644.87304,290.4999504,646.396002,644.87304,290.4999504,646.396002,340.2472992,340.9303965,287.8827812,248.9086173,286.4481494,545.6893785,908.963904,542.6146008
2015/5/27 00:00,672.5763792,290.9684016,296.498952,1657.321603,466.4097504,429.2321616,314.93412,399.2834646,243.3442176,534.3894564,271.3042224,260.8576272,451.661616,271.552986,247.6457568,565.5677622,247.7501934,410.8891694,659.9790144,332.7547824,525.0950352,327.224232,432.3046896,270.6897168,435.6844704,338.2853328,340.1288496,63.85020437,4830.625895,57.11329222,387.4457808,415.0402428,2194.092245,1687.125125,6257.117198,359.7562984,302.6132827,2863.070449,7268.903509,4153.136098,4438.382693,2883.490411,2874.042691,2084.710248,200.4798588,200.0215728,2387.968762,1951.05528,164.9947536,333.369288,1783.602504,334.5800988,3625.58304,341.9723664,268.2122304,541.3794336,765.6739776,495.1651362,351.1963336,452.5833744,451.0471104,347.8674584,428.3104032,1435.87832,429.2321616,35.05754448,456.2760666,217.166279,619.6367218,756.7636464,1585.400087,1902.547155,403.4229264,667.148694,654.7158664,388.3675392,552.1577382,646.1884528,465.1807392,455.9631552,314.93412,399.2834646,35.05754448,456.2760666,217.166279,348.4246752,379.5036792,415.4057856,330.6654634,715.5917712,832.0405824,832.0405824,715.5917712,749.6203416,749.6203416,383.7587472,313.7051088,482.0796432,3147.497683,488.2246992,334.2910464,365.0163264,624.0304368,763.0303656,343.8158832,509.7323952,622.5603642,380.993472,535.2343776,343.2013776,450.125352,382.5209346,795.1702464,434.1482064,335.9786184,342.2796192,269.7679584,544.4519616,260.2431216,269.1534528,219.685752,260.2431216,631.6121304,631.404504,248.085444,269.876733,260.4897162,247.9530096,521.6499336,441.5250402,359.2807448,318.620912,497.5118904,382.820648,490.6827216,318.4136488,306.1840743,499.8586446,354.5252088,456.5776608,455.6559024,351.6718872,47.24187134,832.9623408,609.2823024,628.9301256,854.2185288,631.2768798,924.6211548,628.0247232,919.9148832,939.8863152,523.2515184,567.1886688,304.7947776,616.9636224,355.0303854,642.004899,350.8826976,328.760496,300.4932384,228.6409092,646.3631568,584.6621355,346.4459672,474.2539144,322.3512026,479.5232999,311.8585195,15.2752,74638.46468,645.5381328,290.6611488,646.6984074,645.5381328,290.6611488,646.6984074,340.7433552,340.9498602,286.521044,247.7634256,285.0943832,545.4527262,910.0827936,543.2229504
2015/5/28 00:00,673.3148878,291.6876481,297.2318695,1661.110334,467.5626714,430.2931831,315.7126075,401.27172,243.329717,537.05048,271.9748609,261.5024427,453.0860933,271.2206,249.489963,568.04712,248.98388,412.0588549,661.6104204,333.5773209,526.3930207,328.0330995,433.3733061,271.3588363,436.7614414,339.1215423,340.9696161,64.07887889,4858.3864,57.2157544,388.7115226,417.44388,2201.67192,1692.835601,6293.6656,358.0744476,303.4845192,2834.5391,7301.0564,4174.798714,4472.613,2887.4044,2882.379103,2090.787492,200.80432,200.5160073,2394.795633,1956.49413,165.4026051,333.8853332,1786.163328,334.56156,3637.317251,342.8176899,267.1950108,542.4096603,766.950627,497.63084,349.5545004,453.7021179,452.1620564,346.2411876,429.3691462,1442.0176,430.2931831,35.14420343,458.54812,218.0419072,621.3562929,760.790381,1590.59932,1914.37944,404.1121376,667.1016,655.6525616,389.3275472,552.5488,647.5990258,465.7145976,456.4742286,315.7126075,401.27172,35.14420343,458.54812,218.0419072,349.9019728,381.39344,416.5558345,331.7908496,718.5926959,834.0973084,834.0973084,718.5926959,753.0162,753.0162,385.015375,314.7885706,483.8873233,3158.974149,489.739557,334.8093701,365.9186124,625.8809936,767.16684,344.973776,511.300418,625.99736,381.935252,536.8654389,344.3577514,451.2380195,384.42572,797.1358324,435.2213799,334.4079276,343.1257022,270.4347994,546.1058079,260.8864181,269.8187748,220.2287945,260.8864181,634.75728,636.3534118,249.3208,269.87292,260.10224,249.7979753,524.24752,444.06056,357.6011172,317.131368,499.98928,381.030972,491.8956431,319.8347656,307.5506091,502.34772,352.8678132,457.7062778,456.7822409,350.264496,47.49217435,835.9453822,611.4044155,632.39884,859.146,635.0942,930.57304,631.7332273,925.5769615,942.8256503,524.8529592,568.8987181,305.5482016,618.7967107,357.1352,646.21256,352.6740835,330.4971979,301.5440417,229.77944,649.58176,586.7634315,347.6935246,475.940606,323.4960783,481.226097,312.9682179,15.2755,74941.85669,646.2098054,291.3796358,646.21256,646.2098054,291.3796358,646.21256,341.5856407,341.29996,284.9449008,246.6051384,283.5249096,545.8104,911.4083957,544.2577341
2015/5/29 00:00,672.6854091,292.6598292,297.9079485,1665.506096,469.8610338,431.5806342,317.974287,404.4136506,243.883191,539.8956106,271.9760649,262.0972521,454.1166759,271.6413298,250.3661619,571.3951663,249.9642162,412.9961176,664.0414479,334.3360707,528.5164848,328.7792385,434.3590503,271.9760649,439.9158825,341.7451803,341.7451803,64.34194262,4883.108543,57.46806038,389.5956798,419.6553711,2208.223374,1696.377386,6331.410696,356.58545,304.1748204,2831.638438,7349.557625,4177.19425,4488.517335,2891.862436,2889.552744,2096.160591,201.1907106,200.9720979,2400.860223,1961.561767,165.7788273,335.2622094,1792.387097,335.317851,3648.060339,342.671319,265.78385,542.0998524,766.8428436,498.2349079,347.12695,452.8818243,451.3382598,344.2894,429.110931,1450.673087,431.5806342,35.37849834,461.6547787,218.97006,624.5848522,763.1382888,1597.332308,1923.843832,405.0313248,668.2647677,655.5529283,390.8305314,554.4599213,648.9359557,466.7739048,457.5125178,317.974287,404.4136506,35.37849834,461.6547787,218.97006,351.3152802,384.0913566,417.935524,333.1629617,721.1533344,835.3771074,835.3771074,721.1533344,756.6667466,756.6667466,386.1998379,315.8132967,485.2966788,3168.937919,491.4709368,335.8796352,367.0596381,627.9220386,771.9084671,345.758448,512.463414,629.6524091,383.1127089,538.3952976,345.1410222,452.5731114,387.1397007,800.1838368,434.9764761,332.7027375,343.9061706,270.4325004,547.6566846,261.1711134,270.7412133,220.4210106,261.4798263,638.4587365,639.035703,249.9642162,270.2865102,260.802773,250.3661619,527.3635293,445.7356484,355.8760625,315.9139,501.6219569,378.812925,491.4709368,313.985355,302.3073032,502.9767765,350.437425,456.5863791,456.2776662,348.0728,47.46259918,838.7729493,613.1038194,636.0878022,864.7136097,638.4587365,935.8416387,639.9618417,937.8697902,945.5876127,526.0467816,570.1927263,305.625771,620.512929,359.7046038,650.313408,354.0936963,331.8663675,302.2299291,230.9967418,653.0230472,588.4006131,348.6634364,478.1746722,324.985157,483.4690984,314.43335,15.2758,75185.79194,646.1360997,292.0424034,645.5715394,646.1360997,292.0424034,645.5715394,342.3626061,341.7532441,283.755,246.393925,282.5726875,545.314889,911.6291937,544.2608427
