Date,2330.TW,2317.TW,2303.TW,2327.TW,2454.TW
2019-07-22,251.90748596191406,72.88746643066406,12.949178695678711,202.94593811035156,302.9623718261719
2019-07-23,251.90748596191406,73.15876770019531,12.949178695678711,204.5502471923828,308.85467529296875
2019-07-24,252.86167907714844,73.52049255371094,13.187214851379395,204.95132446289062,302.4713439941406
2019-07-25,252.86167907714844,74.75692749023438,12.901571273803711,206.95672607421875,307.381591796875
2019-07-26,249.04490661621094,74.56671142578125,12.568320274353027,208.1599578857422,307.87261962890625
2019-07-29,249.04490661621094,74.56671142578125,12.758749008178711,207.35780334472656,313.2738952636719
2019-07-30,248.09071350097656,73.99604797363281,12.949178695678711,212.17074584960938,319.6572265625
2019-07-31,247.61361694335938,74.75692749023438,13.139607429504395,213.3739776611328,308.85467529296875
2019-08-01,244.7510223388672,74.09115600585938,12.758749008178711,213.3739776611328,308.3636474609375
2019-08-02,239.9800567626953,71.80850219726562,12.711142539978027,206.55564880371094,310.3277587890625
2019-08-05,235.20909118652344,69.24051666259766,12.473105430603027,208.56105041503906,306.3995361328125
2019-08-06,237.11749267578125,69.71607208251953,12.377890586853027,207.35780334472656,303.4533996582031
2019-08-07,236.640380859375,69.33562469482422,12.473105430603027,200.94053649902344,312.2918395996094
2019-08-08,241.888427734375,69.52584075927734,12.663535118103027,206.15455627441406,310.8187561035156
2019-08-12,239.50296020507812,70.09650421142578,12.377890586853027,215.37937927246094,317.20208740234375
2019-08-13,235.20909118652344,69.33562469482422,12.330283164978027,213.77505493164062,312.2918395996094
2019-08-14,238.07167053222656,69.05029296875,12.473105430603027,215.37937927246094,313.7649230957031
2019-08-15,236.640380859375,68.09918212890625,12.282675743103027,212.17074584960938,310.8187561035156
2019-08-16,238.5487518310547,68.47962951660156,12.711142539978027,211.36859130859375,316.22003173828125
2019-08-19,240.4571533203125,68.86006927490234,12.806356430053711,212.17074584960938,346.66357421875
2019-08-20,242.84263610839844,68.86006927490234,12.853963851928711,212.97291564941406,344.6994934082031
2019-08-21,242.84263610839844,69.90628814697266,12.853963851928711,206.55564880371094,340.77130126953125
2019-08-22,242.3655548095703,70.28672790527344,12.615927696228027,202.94593811035156,338.80718994140625
2019-08-23,242.3655548095703,69.71607208251953,12.711142539978027,206.95672607421875,336.35205078125
2019-08-26,237.11749267578125,68.47962951660156,12.377890586853027,202.25120544433594,336.84307861328125
2019-08-27,238.5487518310547,68.66984558105469,12.425498008728027,196.4449462890625,339.2982177734375
2019-08-28,240.4571533203125,68.86006927490234,12.520712852478027,197.89651489257812,359.43023681640625
2019-08-29,242.3655548095703,68.384521484375,12.568320274353027,199.83193969726562,358.939208984375
2019-08-30,247.1365203857422,70.57205963134766,12.806356430053711,219.6699676513672,360.9033203125
2019-09-02,245.70523071289062,70.38184356689453,12.711142539978027,228.3793487548828,363.8494567871094
2019-09-03,242.3655548095703,70.00139617919922,12.568320274353027,227.89549255371094,357.46612548828125
2019-09-04,245.70523071289062,70.66717529296875,12.949178695678711,226.92779541015625,358.44818115234375
2019-09-05,250.95330810546875,71.23783874511719,12.949178695678711,230.3147735595703,360.9033203125
2019-09-06,251.43038940429688,71.33294677734375,12.901571273803711,229.34706115722656,367.77764892578125
2019-09-10,249.52198791503906,70.4769515991211,12.949178695678711,221.1215362548828,371.21484375
2019-09-11,250.95330810546875,70.85739135742188,13.044392585754395,222.57310485839844,367.77764892578125
2019-09-12,250.47621154785156,72.28404998779297,13.044392585754395,223.54080200195312,368.2686767578125
2019-09-16,253.33877563476562,72.28404998779297,12.949178695678711,224.024658203125,375.1430358886719
2019-09-17,252.86167907714844,70.95249938964844,12.901571273803711,225.9600830078125,376.1250915527344
2019-09-18,254.7700653076172,70.76228332519531,12.901571273803711,224.99237060546875,375.1430358886719
2019-09-19,254.7700653076172,69.90628814697266,12.949178695678711,224.50851440429688,373.6699523925781
2019-09-20,253.8086700439453,70.85739135742188,13.139607429504395,225.9600830078125,379.562255859375
2019-09-23,253.8086700439453,71.04761505126953,13.044392585754395,225.47622680664062,381.03533935546875
2019-09-24,254.7700653076172,71.23783874511719,12.996785163879395,224.024658203125,380.05328369140625
2019-09-25,255.7315216064453,71.14273071289062,12.949178695678711,222.08924865722656,373.1789245605469
2019-09-26,257.6542663574219,70.38184356689453,12.949178695678711,230.7986297607422,369.250732421875
2019-09-27,261.4998474121094,69.62095642089844,12.758749008178711,238.54029846191406,362.3763732910156
2019-10-01,269.1910095214844,69.05029296875,12.996785163879395,259.3460388183594,369.74176025390625
2019-10-02,268.7103271484375,68.76496124267578,12.853963851928711,260.3137512207031,365.3225402832031
2019-10-03,265.826171875,68.47962951660156,12.758749008178711,256.9267578125,372.6878967285156
2019-10-04,265.826171875,69.14540100097656,12.806356430053711,252.57208251953125,378.5802001953125
2019-10-07,267.2682189941406,69.8111801147461,12.711142539978027,267.08770751953125,377.10711669921875
2019-10-08,275.4401550292969,70.38184356689453,12.711142539978027,288.8611755371094,377.59814453125
2019-10-09,271.11383056640625,69.33562469482422,12.520712852478027,291.7643127441406,365.3225402832031
2019-10-14,278.8050537109375,70.85739135742188,12.853963851928711,304.3445129394531,363.8494567871094
2019-10-15,282.1698913574219,71.04761505126953,13.044392585754395,296.1189880371094,360.41229248046875
2019-10-16,285.0540771484375,71.33294677734375,13.092000007629395,292.2481689453125,353.5379333496094
2019-10-17,282.1698913574219,73.42537689208984,13.139607429504395,300.47369384765625,364.3404846191406
2019-10-18,281.689208984375,73.14005279541016,13.282428741455078,302.4090881347656,363.3584289550781
2019-10-21,278.8050537109375,73.80581665039062,13.234821319580078,303.3768005371094,362.3763732910156
2019-10-22,282.6505432128906,75.61292266845703,13.330036163330078,301.44140625,364.8315124511719
2019-10-23,281.689208984375,76.56402587890625,13.377643585205078,302.4090881347656,365.3225402832031
2019-10-24,281.689208984375,76.56402587890625,13.853716850280762,306.7637939453125,374.6520080566406
2019-10-25,282.1698913574219,76.27869415283203,13.710894584655762,305.79608154296875,372.1968688964844
2019-10-28,283.1312561035156,76.18358612060547,13.568072319030762,306.2799377441406,380.05328369140625
2019-10-29,286.9768371582031,76.849365234375,13.806109428405762,307.73150634765625,385.9455871582031
2019-10-30,287.938232421875,76.27869415283203,13.710894584655762,310.1507873535156,389.38275146484375
2019-10-31,286.9768371582031,76.65914154052734,13.330036163330078,303.86065673828125,400.67633056640625
2019-11-01,287.4575500488281,80.6537857055664,13.806109428405762,305.79608154296875,397.73016357421875
2019-11-04,295.1487121582031,84.64842987060547,13.948930740356445,302.4090881347656,404.6045227050781
2019-11-05,298.51361083984375,85.59953308105469,13.806109428405762,301.92523193359375,417.3711853027344
2019-11-06,298.99432373046875,85.97998046875,13.806109428405762,297.0867004394531,426.2096252441406
2019-11-07,297.071533203125,86.36042022705078,13.568072319030762,296.1189880371094,417.3711853027344
2019-11-08,293.70660400390625,86.45553588867188,13.568072319030762,297.0867004394531,406.5686340332031
2019-11-11,289.3803405761719,83.60221099853516,13.568072319030762,273.3778381347656,396.2571105957031
2019-11-12,293.2259216308594,86.55064392089844,13.615680694580078,273.3778381347656,402.64044189453125
2019-11-13,292.2645263671875,85.31420135498047,13.520464897155762,300.47369384765625,400.67633056640625
2019-11-14,291.7838439941406,84.93376159667969,13.806109428405762,315.95703125,403.1314392089844
2019-11-15,295.1487121582031,85.69464111328125,13.615680694580078,310.6346435546875,414.4250183105469
2019-11-18,298.99432373046875,86.07508850097656,13.806109428405762,307.2476501464844,411.96990966796875
2019-11-19,302.83990478515625,88.26263427734375,13.853716850280762,313.05389404296875,413.4429626464844
2019-11-20,301.3977966308594,87.4066390991211,14.044145584106445,309.66693115234375,407.0596618652344
2019-11-21,298.99432373046875,87.97730255126953,13.948930740356445,308.2153625488281,399.69427490234375
2019-11-22,297.071533203125,86.93108367919922,13.901324272155762,306.7637939453125,403.6224670410156
2019-11-25,295.1487121582031,85.2190933227539,14.282181739807129,312.086181640625,410.98785400390625
2019-11-26,295.1487121582031,85.50442504882812,14.472610473632812,315.95703125,412.4609375
2019-11-27,298.99432373046875,86.17019653320312,14.472610473632812,325.6341247558594,414.9160461425781
2019-11-28,297.55224609375,85.40931701660156,14.377396583557129,324.18255615234375,423.7544860839844
2019-11-29,293.2259216308594,84.1728744506836,14.234574317932129,319.3440246582031,413.9339904785156
2019-12-02,295.6294250488281,84.26798248291016,14.377396583557129,327.085693359375,409.02374267578125
2019-12-03,295.1487121582031,85.59953308105469,14.615432739257812,351.2784118652344,410.496826171875
2019-12-04,294.1873474121094,85.12398529052734,15.091506004333496,349.3429870605469,416.8801574707031
2019-12-05,299.9557189941406,85.50442504882812,15.758007049560547,350.3106994628906,412.4609375
2019-12-06,300.9170837402344,86.07508850097656,15.42475700378418,357.08465576171875,407.5506896972656
2019-12-09,303.80126953125,86.55064392089844,15.472363471984863,360.4716491699219,418.84423828125
2019-12-10,301.3977966308594,85.88487243652344,15.662793159484863,356.116943359375,417.3711853027344
2019-12-11,306.68548583984375,86.83597564697266,15.472363471984863,366.27789306640625,421.29937744140625
2019-12-12,318.7029724121094,86.55064392089844,15.805615425109863,369.1810302734375,419.8262939453125
2019-12-13,325.9134216308594,86.55064392089844,15.805615425109863,364.3424987792969,424.7365417480469
2019-12-16,323.02923583984375,87.12130737304688,15.853221893310547,366.7617492675781,434.0660095214844
2019-12-17,331.68182373046875,87.12130737304688,16.186471939086914,364.82635498046875,452.23394775390625
2019-12-18,331.2010803222656,87.88219451904297,15.99604320526123,364.3424987792969,448.3057556152344
2019-12-19,324.422119140625,87.69196319580078,15.900830268859863,370.6325988769531,446.3416442871094
2019-12-20,318.6116027832031,86.645751953125,15.900830268859863,376.9226989746094,437.9942321777344
2019-12-23,323.4537048339844,87.02619171142578,15.758007049560547,370.6325988769531,440.94036865234375
2019-12-24,321.516845703125,86.45553588867188,15.758007049560547,382.2451171875,437.0121765136719
2019-12-25,322.48529052734375,86.55064392089844,15.853221893310547,390.47064208984375,443.8865051269531
2019-12-26,322.48529052734375,86.36042022705078,15.758007049560547,389.0190734863281,440.94036865234375
2019-12-27,327.327392578125,87.02619171142578,15.900830268859863,397.72845458984375,438.4852600097656
2019-12-30,323.93792724609375,86.45553588867188,15.758007049560547,421.9211730957031,438.4852600097656
2019-12-31,320.5484313964844,86.36042022705078,15.662793159484863,422.8888854980469,435.5390930175781
2020-01-02,328.29583740234375,86.36042022705078,15.758007049560547,421.9211730957031,433.5749816894531
2020-01-03,328.7800598144531,87.12130737304688,15.519969940185547,452.88787841796875,426.7006530761719
2020-01-06,321.516845703125,86.07508850097656,15.281933784484863,445.1462097167969,416.3891296386719
2020-01-07,319.0957946777344,84.74353790283203,15.23432731628418,400.631591796875,418.35321044921875
2020-01-08,319.0957946777344,82.27066802978516,14.996291160583496,374.50341796875,422.7724609375
2020-01-09,326.8431701660156,82.84132385253906,15.281933784484863,379.34197998046875,429.15576171875
2020-01-10,328.7800598144531,84.64842987060547,15.377148628234863,379.8258361816406,424.2455139160156
2020-01-13,330.71685791015625,85.2190933227539,15.281933784484863,377.40655517578125,414.4250183105469
2020-01-14,335.0747985839844,85.59953308105469,15.472363471984863,405.4701232910156,408.53271484375
2020-01-15,329.2642517089844,85.50442504882812,15.377148628234863,399.66387939453125,408.53271484375
2020-01-16,323.93792724609375,85.59953308105469,15.377148628234863,403.5346984863281,413.4429626464844
2020-01-17,322.48529052734375,87.78707885742188,15.23432731628418,399.66387939453125,412.95196533203125
2020-01-20,322.48529052734375,87.78707885742188,15.281933784484863,402.0831298828125,411.4788818359375
2020-01-30,306.5062561035156,79.03690338134766,14.377396583557129,361.9232177734375,376.6161193847656
2020-01-31,309.895751953125,79.13201141357422,14.186966896057129,374.0195617675781,381.03533935546875
2020-02-03,305.05364990234375,78.180908203125,14.282181739807129,379.34197998046875,375.1430358886719
2020-02-04,314.7378845214844,78.180908203125,14.472610473632812,404.98626708984375,383.4904479980469
2020-02-05,317.1589050292969,78.180908203125,14.758255004882812,399.66387939453125,374.1609802246094
2020-02-06,322.00103759765625,79.51245880126953,15.472363471984863,403.5346984863281,375.1430358886719
2020-02-07,317.6431579589844,78.84668731689453,15.567578315734863,403.05084228515625,374.1609802246094
2020-02-10,317.1589050292969,77.99068450927734,15.615184783935547,404.98626708984375,373.1789245605469
2020-02-11,321.0326232910156,78.84668731689453,15.900830268859863,422.8888854980469,382.9994201660156
2020-02-12,324.422119140625,81.3195571899414,16.091257095336914,433.53369140625,394.2929992675781
2020-02-13,324.422119140625,80.55867004394531,16.043651580810547,424.8243103027344,401.1673583984375
2020-02-14,324.422119140625,80.74889373779297,15.710399627685547,442.2430725097656,398.22119140625
2020-02-17,321.0326232910156,79.79779052734375,15.615184783935547,438.3722229003906,390.8558349609375
2020-02-18,311.83258056640625,79.32223510742188,15.377148628234863,435.4691162109375,384.9635314941406
2020-02-19,316.19049072265625,79.70268249511719,15.32954216003418,445.1462097167969,381.5263671875
2020-02-20,315.22210693359375,78.75157928466797,15.519969940185547,442.7269287109375,386.9276428222656
2020-02-21,314.7378845214844,77.70535278320312,15.281933784484863,456.7586975097656,381.03533935546875
2020-02-24,309.895751953125,76.7542495727539,15.043898582458496,468.8550720214844,370.2327880859375
2020-02-25,311.83258056640625,78.2760238647461,15.13911247253418,469.33892822265625,371.70587158203125
2020-02-26,308.4431457519531,77.13468933105469,14.853469848632812,426.7597351074219,368.2686767578125
2020-02-27,306.0220642089844,76.37380981445312,14.567825317382812,396.7607421875,353.5379333496094
2020-03-02,301.1799011230469,75.32759094238281,14.520217895507812,404.98626708984375,356.4841003417969
2020-03-03,307.4747009277344,77.03958129882812,14.758255004882812,403.5346984863281,365.3225402832031
2020-03-04,310.3799743652344,77.70535278320312,15.043898582458496,387.5675048828125,363.8494567871094
2020-03-05,312.8010559082031,78.65645599365234,14.948683738708496,397.2445983886719,378.08917236328125
2020-03-06,305.05364990234375,76.849365234375,14.710647583007812,393.3737487792969,371.70587158203125
2020-03-09,295.85357666015625,75.23248291015625,14.329789161682129,373.5357360839844,359.9212646484375
2020-03-10,297.3062744140625,75.51781463623047,14.234574317932129,381.7612609863281,366.7956237792969
2020-03-11,292.464111328125,74.75692749023438,14.091753005981445,371.116455078125,356.4841003417969
2020-03-12,284.7167053222656,71.04761505126953,13.663288116455078,334.343505859375,329.96875
2020-03-13,280.8430480957031,70.95249938964844,13.377643585205078,309.66693115234375,334.8789978027344
2020-03-16,267.7693176269531,67.6236343383789,13.234821319580078,281.1195068359375,314.2559509277344
2020-03-17,259.5377197265625,67.14807891845703,13.092000007629395,256.44293212890625,309.83673095703125
2020-03-18,251.79029846191406,66.5774154663086,13.139607429504395,246.28196716308594,296.0880126953125
2020-03-19,242.50094604492188,63.058326721191406,13.044392585754395,222.08924865722656,269.0816650390625
2020-03-20,264.01312255859375,67.33830261230469,13.187214851379395,243.86270141601562,295.59698486328125
2020-03-23,249.34573364257812,64.19965362548828,13.092000007629395,243.86270141601562,302.4713439941406
2020-03-24,261.5685729980469,66.00675201416016,13.187214851379395,265.1523132324219,324.0764465332031
2020-03-25,270.85791015625,67.90896606445312,13.425251007080078,282.5710754394531,328.49566650390625
2020-03-26,273.7914123535156,67.52852630615234,13.425251007080078,282.08721923828125,337.3341064453125
2020-03-27,266.94659423828125,66.67252349853516,13.330036163330078,271.4424133300781,333.8969421386719
2020-03-30,261.5685729980469,66.5774154663086,13.282428741455078,269.02313232421875,330.45977783203125
2020-03-31,267.9244384765625,66.48230743408203,12.996785163879395,265.63616943359375,321.6213073730469
2020-04-01,265.4798583984375,66.5774154663086,13.139607429504395,263.70074462890625,328.004638671875
2020-04-06,269.39117431640625,66.76763153076172,13.425251007080078,278.7002258300781,334.8789978027344
